x1,x2,x3
213.56268154972653,386.09057048496106,393.3139263527396
260.5712318414511,262.9220040263722,327.85988211137806
229.8311550829186,361.3740843257844,399.502572903994
266.46530876874056,296.15507202875426,299.50129001025624
188.96784499352492,545.4180433335081,355.2861075090798
399.3884047294688,480.09915066949986,244.97269866499005
143.25497376848188,337.44693183792265,156.9443966653758
176.2221036001082,263.97347555810927,456.5259591643411
160.04820548926745,183.75664817320686,358.63028153380856
278.1650565046079,326.8112196931179,204.06607451138007
129.57202715090972,304.153822410369,195.2556968737452
88.87352635425904,411.16360391484477,215.59960325270967
585.2533175659114,477.67737706479676,298.86427947808465
233.40169800025694,356.6972391194471,398.71572336491465
192.7547623220733,362.7235465468533,313.53304957389133
218.75493067276437,449.9278176788214,299.0859038116806
222.97486469078615,482.6977679608352,488.03091026667875
168.09779134157674,281.90437925163417,238.014197388016
343.99457501260304,455.01225841939976,199.7197861862464
242.5375486973055,378.50948515556695,195.72123791158992
200.9263693253741,431.59218968965683,273.4060000834999
315.69565027300894,309.0004285199558,426.6868522627995
64.55853627947351,519.7689016631814,455.37247535395716
252.47028879927285,326.62945984364353,277.080685793687
317.3509949026263,365.19999262785166,301.5195719030213
216.95475372589402,441.05501379333833,220.18847834422672
530.56412013875,481.54249549487963,328.35583057224613
137.66904064492354,243.31250096029882,214.74294997530373
66.25990402686415,354.1693315515029,255.55346552466887
358.1899975768856,420.56827133586074,464.1938338695087
4.443826636002939,271.7483895881303,367.7999188446508
174.17655841877888,286.5347819488037,216.3022239691964
122.60688887639114,362.67417982240767,285.4063374162451
376.36426786119677,318.91371773487634,428.2900365947573
240.9144594160448,390.43598828220496,436.89456671203357
473.68639031824966,329.8504889430717,226.4702446431211
257.10541273505754,401.4720623916344,347.29938112545125
136.6514905037728,430.834702792046,329.26850771770216
161.8147874117878,385.4745631543948,483.6519633630885
227.30126037842115,161.30212790122155,334.7482414029111
262.12781523105065,534.8039854458452,263.07933041921103
172.94002674666578,397.1297573701205,262.80768568298214
278.1770775885319,267.17168296345767,405.20123172994766
411.54418169864545,392.91504342092134,306.67986843804727
283.5451632313415,188.158146212769,215.76976987350315
245.42094595920557,344.99618297133316,236.6474715841897
82.22691024109943,268.10575887493917,403.7382516514689
247.3440648907012,355.9087851661474,418.22169144048684
494.2595439497072,106.66294721678528,358.2543835462878
315.6932782498225,377.65705735304994,392.7290491712697
273.52699600667285,331.87649409000926,450.04946589216496
382.864838704422,436.7530287236416,497.15998727446345
354.6564749136792,276.59312697841267,225.91460180556095
130.19743690909021,330.6293160598565,153.29433918677702
39.55365391256913,276.4992688804473,385.19159716355796
192.82768575897668,366.6556509009334,250.12332476460674
158.1595880173474,363.0422094251152,253.08592461886494
478.9409316214617,89.08243460921966,459.59749439913685
186.71536256819056,508.0390449736275,414.15533714935475
345.7067417985287,198.3514672423673,297.5097016344917
396.30030718039154,527.0976337649555,241.2064335848923
323.20003240033645,397.5039174468102,199.81051806952547
89.29262285194991,346.8947754009909,151.38674018790059
305.93583619355866,320.8547056758025,411.7726248535043
208.8444753702543,154.53273983140903,417.2517767767542
492.7376557220741,244.38721406293098,485.73024881676804
232.02743725341637,478.9905252159389,276.67895260647714
265.66709554079927,260.38237452233625,235.57334759328955
233.7679479331138,321.718745531056,485.0711686325593
321.8651789248625,300.7099193544499,294.69999932001434
82.21818489866016,389.3169573030617,324.6861237921321
404.51128914520916,249.3102313328323,177.6021749732345
261.1935162161165,351.2967825250568,206.97600122669175
279.7712960549033,405.0536779986307,430.1647023183545
461.9347480036191,287.7548397983446,357.0762272511644
90.3561947860317,384.89993123334796,339.77643277782704
333.57021027771566,294.4742651018897,161.40664198351675
294.7502497239341,260.9829342907316,290.01548576116664
294.9390055898143,325.62137376721984,58.242013653716754
224.38951033775413,326.84760136175,417.8328066624363
332.9191619179105,344.5929403979792,152.49721638187202
235.6775445945263,376.9744662459842,544.7825749824885
173.25576535006007,374.00660342782396,440.193472184846
248.20846067958323,409.56412711419705,246.81697937734555
362.69747909946943,231.43832732468434,330.70165657400656
130.25760977982992,351.14470719278296,449.55082145081803
329.85986985355987,451.0425776065156,279.88224122159784
354.16112632736366,409.1695515382235,286.98452662582787
91.68396333559056,177.59664183435723,276.1748093086498
122.44883914339289,425.57626092543546,238.12378282207817
198.59671670699726,299.0978283022189,234.79661040714643
170.84164463958513,214.1702544503508,219.541676966498
320.4227473157192,252.80143564128656,254.20063336004736
404.04964737130786,326.99039788064687,353.31329071008145
343.83279141086246,267.70369593929394,146.09680585274086
196.74021475226968,455.7015515438883,357.47607693201775
334.43121835593206,330.8473012196788,437.8624407398945
217.4388961235589,467.2551229175891,373.7672154428333
292.52488292263234,226.1810688022263,323.3142242882122
206.06994257261357,294.6740878269228,307.7146174429464
262.36667992907735,441.52874979780205,197.13835490263955
243.7653447042204,294.08854312933164,422.8435979286357
474.6490696667088,411.44877776791975,233.05782965398407
182.41795043361276,463.8694016809434,317.7690773402666
88.95402927953401,565.0425591194329,297.0995534114842
399.3094137352625,331.6742070240346,259.48453088258645
316.6132276663505,413.7345790538367,420.23860622792836
319.9741166383234,336.7175967128073,213.00237799723078
355.5687495997381,459.329766679857,463.69552491492925
398.43522720138765,244.29740019387992,532.2305325997514
290.0490902688695,479.5290155894204,420.4422537343671
329.8416011446134,393.8109643222432,310.66949210943585
340.188911358244,330.91039158670907,358.2720252647498
65.85553705557672,206.53882849967673,267.1930950026696
219.19788100583986,488.3689159234285,485.6029591926338
291.81446098795834,257.3874226242936,292.6682386388698
178.21385720405044,382.66135963381157,258.0525822012706
305.5552716568777,370.14939140171987,267.0052458406245
315.7922039656627,481.3638690815072,334.2820731148811
201.1986463619957,309.2478325735928,197.71497749555812
283.08485748044086,257.6530696155911,244.54909939173558
217.6814329859768,430.0165916403758,425.79623691328567
287.4393925116063,344.3398075148785,288.1650686148531
368.9303636967605,308.22220197355017,428.16028817085515
304.6561676157744,499.7769337987459,196.52694866496302
175.45276489846378,207.89376580640496,314.7391067380411
332.02944422686176,306.40760582983876,420.26996541164425
364.68313944131876,383.17319653080256,281.4472234240167
219.88199045131967,358.5408828767762,298.6117283729268
67.99346448914952,271.46362298149495,460.5688754506136
402.76006427756784,252.62981914203743,364.8866468418711
194.02637362391846,469.99488370597095,333.5331631808875
254.1739715246446,394.26623493062897,319.6854029777825
405.48355133492635,331.22782938087107,376.87806306289446
218.75493067276437,319.3489582271827,307.4746428684885
296.1178284342124,281.19216461382257,423.6675283232106
180.1259310830992,257.2879017602128,319.9344888587817
163.75793151607496,340.26689833573056,420.3820397494026
253.24901298506614,422.02852888287714,142.9398721585342
367.5506347036121,555.048973091488,400.1399285239333
34.68558881495832,341.4941763799526,427.114393442903
240.55824781680792,435.97033848200215,227.639598552937
389.7189628313968,299.0978283022189,333.1938523625802
272.16097184241966,419.2686409962759,278.17176712449543
177.60887988330913,460.6853804889784,404.33442700491844
140.87617859235036,380.1106700478112,300.5402094980058
433.8638173553152,468.157119987079,384.4485578969742
228.5685653678808,341.10593527090487,307.4604771875946
59.86316871881027,310.6412507945193,367.47922200784046
422.25143750398695,276.4488760438282,312.63174333023187
305.13602692248827,310.4629990186839,257.4689571338526
141.36468635108903,253.7963704181689,370.31758815834314
310.6253357289749,322.8002052553645,201.24066706007483
178.6176558952963,374.34007651982404,299.82830240096183
167.2409512236176,281.29403755111366,261.4836558515653
302.3230990969976,291.82630514965,365.825994671167
286.4984358479762,266.15418208722616,348.9043406563943
348.3361984736497,428.4084447312247,234.77160976285037
182.76419228615396,328.4187048484019,414.2668344211692
329.0395990682306,447.43565787133,266.7310816162561
351.3037016900238,238.45369173856352,262.2228475573481
142.46992661913947,339.21574397620367,389.59600332694134
291.6719267850371,238.52658413815067,466.01478163937486
287.17270526909306,406.02220234278303,265.03738041416466
147.67319016193852,217.70345085751205,441.3890348767143
253.24901298506614,385.8978000853516,232.31273345879447
312.75447966986445,402.0567993210934,404.12414858825707
306.9083209417453,330.6363839060188,412.69467850326066
422.0054915885994,432.9437984177355,193.31689659195175
198.99043980791035,441.8758987193101,258.98325639412474
406.6508938597135,320.19625047234416,314.4968342552724
429.7625930094526,374.15394142899834,235.63037865725298
151.42833388657942,315.8364919958646,428.2900365947573
431.6438611178419,307.3043393972356,358.99013046031064
131.70083581848465,423.8825345367108,165.8392230547158
183.83081057215574,257.9138341188553,214.43561911139224
258.7662132226087,354.28152650336636,307.01204378477286
346.1281581990037,404.4217131101636,588.3877312881468
247.1559709507046,381.3124355530492,232.07962919327193
340.32952161326114,269.48452309912705,256.5742256072971
245.9437996442755,392.7714389316868,258.8128477597305
244.86146268980076,389.5740526410845,386.93550083785067
372.8245220330554,268.370751275937,373.24035745360436
211.11943941794092,361.09667122774204,192.40261631915035
238.803610614187,419.67894288398446,434.46208916004065
269.63030957512166,417.1780964895952,164.12059684856942
296.8318008846293,325.599959777826,107.9605802406949
237.2303662225118,449.1953726165776,322.8164070118767
307.90486214121677,379.66310346700743,517.2024858180945
239.81563548042462,275.9573368755859,390.2619632512419
387.299880309662,273.47492141575316,494.88727110704326
248.77964570584763,380.33762743495265,275.9697718126229
287.99369325846584,230.32819661745364,202.0155209749995
102.44559885566565,324.1503942832214,197.64637896827585
376.4866753436357,441.42313486682,340.8015413380705
147.57384604040158,353.04780645710724,266.7310816162561
160.93242919557775,472.63706793615074,384.9771709349202
215.96811924638118,193.8807427463977,415.1485970851353
411.89935347781693,356.68566515242895,269.9215599387515
368.0123118915734,381.7149810546027,258.20051762227615
370.4223001591109,345.0069183037514,256.8153022269881
197.37493097140361,392.65242468910964,355.6063060161342
286.36165829199575,386.69057531238695,364.64993923787426
323.37937933979504,270.7299431201809,142.10516197539204
199.93340406289286,266.1960993034083,337.315153187909
232.48637392372095,301.28536974799397,390.4548954096222
95.84510147261201,341.3301390594213,458.27666665150923
228.92826110924628,264.7324977925606,246.97771544078887
365.74411490968305,398.13763292038686,354.4537168367091
324.1953791894145,224.2930925684973,226.11150666149612
278.3010982563276,205.31867431155118,193.31808021413167
328.9254518925976,321.11681852903337,231.03187907384955
245.25351928494143,514.7936028396897,196.72398216747428
255.44368005740301,323.7917948136851,517.1700311068535
238.66509885908155,243.48051757221572,285.2813007013429
96.9594264674349,380.89655710659736,243.80195959314688
32.650848764228385,335.99115190542574,245.5684365224554
297.9423227164952,377.37026802730486,223.5293891094771
230.32300237997862,512.5057185974896,510.8762718484146
238.998680567511,363.0224443573178,335.1288746191547
287.9400610074257,402.59243262321036,319.44821733074997
313.8356109936182,352.49704351488185,83.68093189657625
187.3311551563641,199.38761299469542,259.32741576019146
576.0988286253012,424.44882358553605,382.77390574106965
192.3551223709977,374.5761361939639,231.82379032043937
391.1306706255315,247.90040026142856,397.82401207651264
296.60385525512805,346.8048977738369,534.3715058870265
332.7000023452491,462.4858973711956,180.74251798181749
376.52290390550854,302.53859621286284,353.818344494489
422.81233973848043,293.8544935415315,322.8316590988157
139.74001950701305,313.70747984176364,405.8001969117622
275.00250112066203,392.97081815896433,386.0082233745651
289.7527015513589,355.02947001605037,331.1485396021669
143.19672604067034,384.9000057332653,332.0744159331951
375.53348218694856,411.09167324980723,358.4373499541487
257.82736607294385,417.2049906489691,243.3500556855723
167.57732964783452,175.80897601798475,329.13290132742236
19.030061199604773,252.80143564128656,422.90245815016374
211.5659209567022,200.19802272628863,416.9026477431014
255.28458273066354,356.3859400095916,418.06770564263286
370.24728109924905,459.20797987263245,359.4790427757953
255.3614771198924,177.1365714020314,303.3137602445373
213.24820531242338,476.510307904456,238.8800436220847
206.15707453659124,294.75416664249036,360.4958533784951
213.83617847666432,481.09618591087997,301.1019398615124
389.987944020427,343.96951807980054,257.5569745120535
368.62309100028284,521.4386470150462,220.68409628614793
416.99807563844996,289.2552902666944,405.9475010574491
168.73174268659176,398.9949492329061,289.22478741769663
325.9205162417718,512.7661451074748,294.30824775017345
327.2185244030107,451.7699994913502,189.5359193171791
367.4195470696949,190.20708764429727,439.5091789199098
262.00841602095994,221.7012384319659,494.88727110704326
280.7169686618799,289.169656573914,297.4319398318266
321.8651789248625,375.6738542721135,408.1529818133381
346.3847866001677,498.0790470165248,296.30941258345274
233.8752312924009,408.74448448078255,368.3242600989917
240.8579321299339,222.21488959950392,258.5814677033315
381.7705114374889,425.2965095595998,270.6877023674029
328.2623850191257,307.5347678010344,340.8718431410315
182.05347663796908,409.2937882220723,278.05022136888834
251.55213950715725,402.92355160859177,345.3116078989218
231.79857721180903,274.76747976340096,223.13443204671825
339.26111421894825,352.27732296427143,453.30976631891696
264.72678703983297,419.9265691346708,534.2281534658478
214.39846303857044,323.1546367434604,261.9208359959739
395.8836030830011,268.04242939890315,157.7760579394844
348.5102244404208,355.2331410838183,369.4839020952014
174.44740258894208,506.856722741069,411.13480340167746
349.9311692423129,352.59070373394115,390.8015597862344
293.6793961825409,417.4119068953458,331.6698675047586
288.36782429570604,322.79455266426214,366.4282704690592
287.6329430909779,208.81415860268595,464.1462070718452
465.6292689162374,442.5541268318437,458.27666665150923
198.48816993685898,293.8544935415315,374.6955059032448
399.92717105514765,433.8024997278931,142.48008722744552
344.95595847555745,555.1354776968317,338.16773961486007
528.1416501071368,444.1452217808133,108.51052091759365
140.06259735141884,441.90302984096246,9.676894865343002
411.78062775435797,335.9336618168296,430.99476721602
150.67398322698955,278.02790284831644,219.0209438968656
236.6965977183054,460.4793338303461,348.8994032828902
279.4786821025558,317.56879971559357,365.49056047092915
163.29111892320287,389.1053624405611,377.4631267827562
291.8856537574901,281.5300101032164,374.3098560136841
252.39826682496343,362.48281473955785,280.0758068155032
300.86674150244073,360.14954728161507,402.4831892800505
171.8415727086422,413.5569530880451,278.775631880813
148.53639166329629,281.47585898383625,292.77549964489845
272.40264500786657,432.3463529764614,185.42365033765446
369.464799355707,397.8741807644649,160.21777192064002
201.62952516680127,475.040658715746,235.39975013166375
181.34324465025193,332.00611853216384,384.1919779280768
368.00185285403677,374.34007651982404,395.4199973328888
197.75584676912757,443.98360605564187,346.15088041975724
189.02277981574343,523.509749038487,274.5009910522156
185.79101132545026,401.43258755641557,385.1300137641772
345.59543976808953,344.74155047308875,229.5599235224971
262.78743387209613,449.7119213504459,314.68442433071846
522.5841396983753,440.76108503542355,331.77959894220703
410.57960591644775,431.9497384971981,226.96718671432467
310.63810510128826,351.43952872285524,357.6216530495868
224.28178238019748,186.43888191718656,280.2981040804431
252.89485759263258,300.1912956154871,199.7197861862464
111.81791840503831,395.7187593798131,343.9453858117981
397.7568152739183,496.95441132091275,435.573614376102
486.7846125310987,477.6461978100203,204.99663748082787
284.3351671791027,304.153822410369,216.18752192842575
392.60869421595373,398.8428763858105,314.5506673958768
286.868200146071,227.45577561062302,284.2253353259574
289.6120106814161,387.84049778543823,473.95685412848843
311.7115326357207,426.1313962332541,364.1767948434916
294.860528798354,419.7791819199824,258.5814677033315
374.09272265233716,457.12343895903916,219.42058815531948
365.60148056194225,289.4881379280229,71.30799941004773
223.9012021403845,385.15618751817493,347.9109844248687
306.5257949949903,370.2051582346017,272.4112086850291
208.4905539674422,350.1976922602075,212.44453529169374
122.08677445976554,358.6323669874843,255.14742756092974
170.77934466407606,402.0548998020279,449.4598834538449
351.8485839752155,252.30699534529805,136.89291225986656
382.80489772481417,279.2846545039503,317.8233427300889
333.47054189934795,338.82301385669086,544.7825749824885
247.92789362346892,129.89304100747677,306.74120801758664
148.53639166329629,161.28277848461605,360.3702684387283
397.0725746474981,356.51959051685355,325.5781530711007
211.40769337136788,235.50582046682578,408.5755238302931
279.56795512329074,513.9996419306387,308.7676371119756
272.3204387233334,351.108187695492,406.1625601109213
481.4683580662547,311.43326079221976,292.09433268120404
152.16143261893708,358.05535298085164,239.2336408338089
435.41390375444774,228.94244331343145,333.6124673230065
167.48353836810477,394.7344978783261,365.00746808967506
157.49662373409424,276.7423348513955,219.59207965503032
307.4700357499512,482.04920651005904,358.87994028212063
269.9952623529455,369.1724301972964,346.40901052250285
189.06055801799184,359.5127706464606,216.08667469463057
111.28550880454958,238.5652198297371,336.56464721347675
157.36741023032442,402.59243262321036,476.68615486082035
351.9785122370341,322.39030795625916,323.16717650383475
393.9740308241787,249.9616941650382,243.02957309211433
263.4318141378812,261.7358073251123,187.06028348203512
285.83879228652063,306.5848884160052,36.50835322424143
585.2533175659114,262.29680382940387,343.6482142877184
515.6413300728992,391.4541127296545,279.7257456363311
476.1706818971505,361.2940453595675,153.08742652604408
277.9909039002456,449.0790563701253,333.174034662815
340.182936522083,478.9905252159389,281.8730782603635
390.6828210459502,354.9316090551365,369.1056329070359
291.5418012622388,253.37324093248523,473.066971502922
210.45951198297757,361.028970158476,378.20937896746625
296.38218698014185,257.5729003461671,223.65943789694876
325.84273530061404,422.42562096171537,361.5088594229809
292.43582356191445,295.43158585087053,295.87904369392817
243.22793948845313,301.3114929628775,261.9557286721255
253.72119174459692,468.54993263407255,371.39140199542095
401.4075776469607,392.7839081577253,180.82525842435697
293.6793961825409,449.16798427525316,329.32807149038365
369.57293738893406,256.9498110982984,174.13499057302866
363.6407942235138,347.8857144672879,393.0004396769801
207.92660859931266,476.1336989294415,384.96174304048503
160.31435675218614,313.96359615129427,240.29365396461765
123.66519261151078,388.25654055744553,255.73775941911057
518.6695095743414,497.34246346045063,226.96718671432467
286.74931193927114,343.84800386321166,238.1177332273898
139.78371145175572,358.0160980490834,529.2393334373753
312.2567294286088,458.2562302223795,524.4780227613006
150.48153774535695,319.74581188781667,230.918299955799
387.71616664972294,481.3638690815072,415.1035345752489
215.7336264499599,306.2653837703682,359.81510272255923
150.69246606295377,281.6510118334896,300.27510601410563
291.83593993561027,216.7959552300317,312.63174333023187
174.29179222395675,338.7572018002581,300.27510601410563
439.9694016554722,314.9009261814099,409.32171728260477
42.62911159943275,414.4867171257447,466.01478163937486
426.42384001119177,345.98119342974536,167.85139651268258
493.371783006785,324.2653152268991,323.41415258321615
344.5890447293346,237.36915791254893,241.16460675168994
459.5837726181278,386.1619225365178,440.6816011184012
284.5610385204852,446.15992544754863,247.47639082208454
212.32094107864287,310.3060529407239,193.31808021413167
217.6655845478057,432.08636617589997,157.64611446715313
303.4730221486848,281.6510118334896,158.92442329288897
286.0417710184894,399.9379960519411,331.7163092339315
172.94002674666578,205.28780530011153,250.38225488874946
376.2239678670884,418.3797623371773,180.63676768371928
177.79898734472664,404.25522798762603,361.4752915114047
143.79290522861396,377.6806019611091,384.50188359394406
282.9012080211361,344.9844359590488,461.08423260280927
366.3991557572333,476.7683361649722,251.1309571777248
300.871998075927,465.42815707044673,402.6648641799533
401.74036100371916,503.6380778266406,423.9097287380691
273.33408089150686,423.41726795715505,407.73121603616704
309.5551269838911,322.5545229657539,118.21569533910974
217.3512846543532,259.873024391732,450.3458669701708
424.6118629441548,400.9294551793028,333.28010264877406
207.27922075954174,334.21668382440396,438.9758211415125
130.19743690909021,329.3245330339884,295.3502152170249
474.6490696667088,446.5435845074776,102.53139866346842
220.27342686544782,273.4333865236423,370.5101727424948
159.13607712851888,404.1215941374513,205.12501429315932
361.6437845109343,441.8617272296008,348.46836835517877
88.92478633579617,439.91659808732004,232.7105701320781
195.4030679147371,186.43888191718656,259.48453088258645
388.31996300228286,363.6471661700193,295.7873443788027
169.77948077187372,285.83790884087097,391.6767588071168
173.0611394241866,363.66371930835675,307.4280946728943
255.93963182350703,581.4428832135861,238.78496197097053
161.40117108751195,482.7056787753729,269.7288706330048
396.4195497010818,432.82328922351326,215.7854526599358
223.2026997278781,564.3189973743966,239.80647527859315
201.08359937960506,541.471263455257,149.46189639111762
336.69523342164763,448.6041418529687,319.1809295528926
175.95060032931883,381.960557792334,288.25078180547416
458.33767561125427,349.42366515062866,319.3704624094873
396.0986291832125,323.240048462615,356.5897576275862
328.03973484586,425.2874401157701,207.21897270376013
259.36133586123066,269.68389429264647,326.9687517688476
313.68973519904773,335.8763328449146,204.04008440781078
83.23189792728871,346.9767125184585,481.3408547162344
135.80453919060145,210.63017199293097,379.03200158622303
127.61759964652833,420.6028254259637,388.39000941801487
314.6687118422863,565.8865814185982,266.46963879122075
263.2286679282878,397.8397696736647,312.26384588763483
304.55635542614476,354.44311811203164,468.1631049300321
357.4836576838491,279.63450299575766,145.24714498042232
282.40009308695085,375.2212454667219,122.78287813517724
372.8245220330554,314.4911528060022,368.2068209869519
246.59532044879472,486.61413585738234,301.0045946545351
339.38130473495073,440.2463063964942,420.54429971624205
323.10792669311854,377.65705735304994,192.19558403978473
377.1381190905324,422.3352678194205,281.72208499400017
287.99369325846584,220.43651666697974,286.8176930740533
309.38357662761746,300.92320481308644,399.37169922705436
117.5160333559731,388.07673542957053,307.9287439074139
371.3870620353565,336.5621664494051,326.94992515434853
250.01279233381194,368.3273230576233,452.25297877913835
265.2346484639281,358.0483192789699,285.6067259656775
276.6870081784185,317.54145482291574,339.7161449270829
294.33695259358444,269.5370303239056,229.28870476870682
74.84319372169224,408.54441615020437,193.69208234890732
303.3067452000653,435.4744101910023,388.9310812489497
198.6797994564295,573.1791255264138,276.3749153923466
278.1650565046079,179.19324527748782,245.4003176817281
421.6613631598273,396.50993879395804,230.38911131503346
310.717199853223,323.2249707977806,450.3458669701708
445.45530192484716,361.5284746429762,332.704537757659
104.69542521274855,255.58940135574494,360.2566656471673
247.5363243275501,270.90260560064644,295.4678180557103
366.98889639174354,404.3577255474241,378.47545381399595
307.88527336601123,338.30434012479384,398.8154963472046
261.4370045621348,301.54667202874685,263.5487101786801
261.00607737940754,198.77309371738565,272.0626352196363
325.5054850331318,349.0229919743612,293.39856326484903
215.88440849235582,318.88206658138427,245.12643681873038
149.1047896800222,411.547713248147,234.32486761172459
406.2223405217928,443.4891670288524,485.3629519738281
347.86907731682163,409.7246102875441,425.2946784421828
192.05352268794462,581.7225051601981,331.4600869986899
204.83032324417871,261.1661402052986,251.67604180563802
222.17075187871316,313.43784826398166,355.7083515117627
238.1053000358264,373.2732038805211,267.6732012866886
213.6664683434642,197.041896075404,317.4462842351182
167.57017529173828,359.38885981696995,204.5904038876626
52.12399812552317,400.1632165536718,292.8741390313898
259.95562738152915,454.5186649033996,293.10229772850306
270.81667525337167,436.40678599598675,200.03439858388103
168.55666907678156,443.7193333762131,232.17469283092737
203.256430946543,399.4752604570104,326.1069141338499
232.56819764988606,291.28818310188274,297.40964413133065
447.1399406119126,266.8186302479099,306.39086617387596
252.95384990320747,343.0358083446372,282.0277427502567
252.23667038937043,316.1874217699106,330.70165657400656
222.07813095358225,544.631485575751,280.08471227707446
182.46285563736257,382.0750216003548,421.37920095905497
415.5317846199885,415.35251614171506,207.66842969939455
331.47459516784875,228.45396756568607,385.9818023184848
459.434725291562,337.76827829121964,289.46818565299316
401.1244170116937,365.9984284090524,254.20063336004736
249.00016324582595,380.9312546026887,422.3868070349792
429.69324403544783,418.1223823701215,449.7598595775278
410.7378913390959,529.2770294114232,241.12176171630705
199.79249158616074,402.3158032154119,387.57801221586146
141.54908915262277,226.37639514938465,320.4003916958479
146.92405565862185,259.9215031278724,269.29050850475124
82.66438877097801,481.6278944416525,187.46572778441512
150.2892967937967,447.64445407700316,318.36597671445764
348.4864708159324,321.01109697378706,304.24793599685574
256.59970344212894,423.43628008845377,419.82047560121373
291.8911479603555,377.66023603766814,237.1334661394754
229.82435984975749,344.7945835435035,275.5270017226204
183.2843765321134,527.4468520065745,299.67579655958224
221.6867999635272,373.2732038805211,320.599720437215
185.4032572414826,298.05451407174917,352.00023515450124
335.5277790017815,326.96128582725726,232.98884162605407
249.59118335912805,391.1430581682352,423.66656909956515
285.71854690051265,240.65673149245305,201.22517165121718
157.18763810468147,285.83482664025405,360.36257995948216
104.53514228063503,127.19198971416276,330.7609682453898
210.00303149799163,394.40810955480754,76.65066518496783
160.5844285448371,521.3106170315934,274.88931434501734
264.5431706790436,390.36254939882394,439.6692775544627
120.70338260720672,282.6739645773821,402.64882105728566
269.81334002949376,362.335216116949,469.10913531725987
433.0717250390768,310.9858867546391,388.44870577016525
212.209799405481,487.38337221918914,371.16880186395656
120.26867827636752,400.44565436873114,442.2519004893936
281.1332626190195,477.12297561796066,264.7946438736821
340.8467140525918,446.6035178657312,270.6459175238403
220.72240957547075,378.15346818023,383.2152741191601
285.8166384668559,445.04366055211085,361.1524491838465
251.32282563950133,469.53251265322325,372.38255594484804
167.31197316454407,437.1632407405657,215.59960325270967
296.58949524535194,276.00600575649196,342.51940600081934
101.09922059911082,313.72182050293316,220.38520064915144
169.36134500832503,294.5497673858551,376.90861246392774
287.47826310184615,443.9957556400437,332.3488439345211
206.9212366679596,339.1044747026619,405.9475010574491
286.95660045728977,393.20403842729746,367.3028426568941
286.26949173574945,290.6191794758162,341.9562832552988
267.69201906443107,419.0226240636563,292.56633378097797
185.84726499829085,426.17388542370105,381.3854355751202
189.4076497706169,355.0882612635778,349.66939979437365
397.7568152739183,529.8416786230232,250.47878077301857
200.69331688391293,492.3597131898849,427.2532766782101
239.5764115812883,502.4059698385746,340.7626945529927
407.18911357851397,477.1991075302024,318.968677137086
448.9051458914488,247.10217383264742,320.04579934153395
168.69325658649916,272.5886879080819,273.59944801184065
220.7725565756835,439.4773886668794,211.18978630357807
