ID,연월,업종명,이용자구분,성별,이용자수,이용건수,이용금액
ID_5394,201912,스포츠 및 레크레이션 용품 임대업,제주도민,여성,9044,9863,1242814720
ID_5395,201912,스포츠 및 레크레이션 용품 임대업,중국,알수없음,43,44,7485950
ID_5396,201912,여관업,내국인,남성,13363,14257,1086286668
ID_5397,201912,여관업,내국인,알수없음,29,29,1807020
ID_5398,201912,여관업,내국인,여성,10618,11456,699481814
ID_5399,201912,여관업,법인,알수없음,8199,12278,3044829623
ID_5400,201912,여관업,제주도민,남성,4541,4902,310159505
ID_5401,201912,여관업,제주도민,여성,2097,2274,150772899
ID_5402,201912,여행사업,내국인,남성,1575,1598,129086848
ID_5403,201912,여행사업,내국인,여성,1299,1322,104733971
ID_5404,201912,여행사업,법인,알수없음,661,693,417162396
ID_5405,201912,여행사업,제주도민,남성,65,66,20924400
ID_5406,201912,여행사업,제주도민,여성,41,44,2104000
ID_5407,201912,욕탕업,내국인,남성,4138,4504,79342750
ID_5408,201912,욕탕업,내국인,여성,2286,2564,42929000
ID_5409,201912,욕탕업,법인,알수없음,1272,1459,44098001
ID_5410,201912,욕탕업,제주도민,남성,6164,6981,121773500
ID_5411,201912,욕탕업,제주도민,여성,4044,4673,97327400
ID_5412,201912,육류 소매업,내국인,남성,3825,4104,177453276
ID_5413,201912,육류 소매업,내국인,여성,3283,3495,142786881
ID_5414,201912,육류 소매업,법인,알수없음,4361,5033,1041168309
ID_5415,201912,육류 소매업,제주도민,남성,8493,9229,526704690
ID_5416,201912,육류 소매업,제주도민,여성,8770,9446,525836680
ID_5417,201912,일반유흥 주점업,내국인,남성,3087,3522,687551670
ID_5418,201912,일반유흥 주점업,내국인,여성,887,957,102509740
ID_5419,201912,일반유흥 주점업,법인,알수없음,2666,2895,1058927109
ID_5420,201912,일반유흥 주점업,제주도민,남성,8095,9040,1782359900
ID_5421,201912,일반유흥 주점업,제주도민,여성,2254,2420,263089390
ID_5422,201912,일식 음식점업,내국인,남성,10300,10520,743464610
ID_5423,201912,일식 음식점업,내국인,알수없음,36,36,1584600
ID_5424,201912,일식 음식점업,내국인,여성,7856,8023,470459199
ID_5425,201912,일식 음식점업,법인,알수없음,8691,9150,1245713270
ID_5426,201912,일식 음식점업,제주도민,남성,11066,11355,739943420
ID_5427,201912,일식 음식점업,제주도민,여성,7398,7513,399330570
ID_5428,201912,자동차 임대업,내국인,남성,10942,11044,764416652
ID_5429,201912,자동차 임대업,내국인,여성,6614,6675,422748884
ID_5430,201912,자동차 임대업,법인,알수없음,4205,4255,529117974
ID_5431,201912,자동차 임대업,제주도민,남성,313,324,68954652
ID_5432,201912,자동차 임대업,제주도민,여성,191,198,26654985
ID_5433,201912,전시 및 행사 대행업,기타외국,알수없음,88,97,1263500
ID_5434,201912,전시 및 행사 대행업,내국인,남성,16154,17975,433415410
ID_5435,201912,전시 및 행사 대행업,내국인,알수없음,36,42,1116400
ID_5436,201912,전시 및 행사 대행업,내국인,여성,15295,17090,389497680
ID_5437,201912,전시 및 행사 대행업,동남아,알수없음,46,59,1111000
ID_5438,201912,전시 및 행사 대행업,법인,알수없음,3728,4397,454226972
ID_5439,201912,전시 및 행사 대행업,일본,알수없음,36,38,324500
ID_5440,201912,전시 및 행사 대행업,제주도민,남성,2898,3505,97329010
ID_5441,201912,전시 및 행사 대행업,제주도민,여성,3194,3907,105184380
ID_5442,201912,전시 및 행사 대행업,중국,알수없음,175,217,3927000
ID_5443,201912,정기 항공 운송업,내국인,남성,12226,12537,2187349875
ID_5444,201912,정기 항공 운송업,내국인,여성,10734,11067,1915586379
ID_5445,201912,정기 항공 운송업,법인,알수없음,4357,5199,899084981
ID_5446,201912,정기 항공 운송업,제주도민,남성,1694,1614,116976375
ID_5447,201912,정기 항공 운송업,제주도민,여성,1400,1279,92386223
ID_5448,201912,중식 음식점업,내국인,남성,9264,9633,251463700
ID_5449,201912,중식 음식점업,내국인,알수없음,56,57,1395950
ID_5450,201912,중식 음식점업,내국인,여성,4624,4781,126760240
ID_5451,201912,중식 음식점업,법인,알수없음,11681,13077,575680056
ID_5452,201912,중식 음식점업,제주도민,남성,20061,20917,573741769
ID_5453,201912,중식 음식점업,제주도민,여성,11119,11534,319449725
ID_5454,201912,차량용 가스 충전업,내국인,남성,2881,3065,107007701
ID_5455,201912,차량용 가스 충전업,내국인,여성,1544,1622,52144578
ID_5456,201912,차량용 가스 충전업,법인,알수없음,3389,3645,352688099
ID_5457,201912,차량용 가스 충전업,제주도민,남성,5547,5781,295529978
ID_5458,201912,차량용 가스 충전업,제주도민,여성,3685,3833,233152095
ID_5459,201912,차량용 주유소 운영업,내국인,남성,45315,47436,2076058210
ID_5460,201912,차량용 주유소 운영업,내국인,알수없음,126,130,5382076
ID_5461,201912,차량용 주유소 운영업,내국인,여성,24216,25219,959493462
ID_5462,201912,차량용 주유소 운영업,법인,알수없음,55913,60654,5064807518
ID_5463,201912,차량용 주유소 운영업,제주도민,남성,95486,105311,6271781620
ID_5464,201912,차량용 주유소 운영업,제주도민,여성,47322,49685,2588468493
ID_5465,201912,체인화 편의점,내국인,남성,216909,250441,2066276099
ID_5466,201912,체인화 편의점,내국인,알수없음,1249,1526,9584500
ID_5467,201912,체인화 편의점,내국인,여성,115458,129368,1114162324
ID_5468,201912,체인화 편의점,법인,알수없음,62346,72745,860014632
ID_5469,201912,체인화 편의점,제주도민,남성,350628,411063,3132955280
ID_5470,201912,체인화 편의점,제주도민,여성,182932,211425,1727611168
ID_5471,201912,택시 운송업,내국인,여성,22,22,191440
ID_5472,201912,택시 운송업,제주도민,남성,42,44,584100
ID_5473,201912,택시 운송업,제주도민,여성,54,55,321300
ID_5474,201912,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,남성,18908,20298,233480071
ID_5475,201912,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,알수없음,175,188,1707950
ID_5476,201912,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,여성,14632,15661,173298530
ID_5477,201912,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,알수없음,9935,10962,343937510
ID_5478,201912,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,남성,34068,36840,451643486
ID_5479,201912,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,여성,31893,34593,412134435
ID_5480,201912,한식 음식점업,기타외국,알수없음,220,226,10783200
ID_5481,201912,한식 음식점업,내국인,남성,178673,188012,7511403422
ID_5482,201912,한식 음식점업,내국인,알수없음,552,585,18828170
ID_5483,201912,한식 음식점업,내국인,여성,129853,136194,5009094696
ID_5484,201912,한식 음식점업,동남아,알수없음,116,121,7673600
ID_5485,201912,한식 음식점업,법인,알수없음,157479,179133,9122343620
ID_5486,201912,한식 음식점업,일본,알수없음,45,45,2544800
ID_5487,201912,한식 음식점업,제주도민,남성,251308,268090,10321277532
ID_5488,201912,한식 음식점업,제주도민,여성,152862,162264,5480173255
ID_5489,201912,한식 음식점업,중국,알수없음,369,379,25514600
ID_5490,201912,호텔업,기타외국,알수없음,560,570,237070724
ID_5491,201912,호텔업,내국인,남성,4530,4700,870567455
ID_5492,201912,호텔업,내국인,여성,3437,3521,551090707
ID_5493,201912,호텔업,동남아,알수없음,349,354,140486500
ID_5494,201912,호텔업,법인,알수없음,4201,6501,3692002502
ID_5495,201912,호텔업,일본,알수없음,23,23,7518417
ID_5496,201912,호텔업,제주도민,남성,1778,1895,505517134
ID_5497,201912,호텔업,제주도민,여성,1486,1570,325857129
ID_5498,201912,호텔업,중국,알수없음,119,132,36985580
ID_5499,201912,화장품 및 방향제 소매업,기타외국,알수없음,509,538,189165950
ID_5500,201912,화장품 및 방향제 소매업,내국인,남성,1808,1978,78209788
ID_5501,201912,화장품 및 방향제 소매업,내국인,알수없음,27,28,528740
ID_5502,201912,화장품 및 방향제 소매업,내국인,여성,3108,3442,82136010
ID_5503,201912,화장품 및 방향제 소매업,동남아,알수없음,161,175,70657050
ID_5504,201912,화장품 및 방향제 소매업,법인,알수없음,885,969,128069570
ID_5505,201912,화장품 및 방향제 소매업,일본,알수없음,45,47,18003600
ID_5506,201912,화장품 및 방향제 소매업,제주도민,남성,2569,2762,172456584
ID_5507,201912,화장품 및 방향제 소매업,제주도민,여성,6779,7362,355811660
ID_5508,201912,화장품 및 방향제 소매업,중국,알수없음,56,63,15231650
ID_5509,201912,휴양콘도 운영업,내국인,남성,5646,6558,539693494
ID_5510,201912,휴양콘도 운영업,내국인,여성,4518,5274,414940548
ID_5511,201912,휴양콘도 운영업,법인,알수없음,2124,2965,1005501154
ID_5512,201912,휴양콘도 운영업,제주도민,남성,961,1138,64709065
ID_5513,201912,휴양콘도 운영업,제주도민,여성,898,1103,46842400
ID_5514,202001,건강보조식품 소매업,기타외국,알수없음,1226,1505,2062953037
ID_5515,202001,건강보조식품 소매업,내국인,남성,209,224,43368300
ID_5516,202001,건강보조식품 소매업,내국인,여성,170,180,45389300
ID_5517,202001,건강보조식품 소매업,동남아,알수없음,78,90,92002175
ID_5518,202001,건강보조식품 소매업,법인,알수없음,295,319,132444438
ID_5519,202001,건강보조식품 소매업,일본,알수없음,57,70,88511285
ID_5520,202001,건강보조식품 소매업,제주도민,남성,541,559,103720715
ID_5521,202001,건강보조식품 소매업,제주도민,여성,674,698,116240410
ID_5522,202001,건강보조식품 소매업,중국,알수없음,936,1075,751379680
ID_5523,202001,골프장 운영업,내국인,남성,3769,4078,675303979
ID_5524,202001,골프장 운영업,내국인,여성,1663,1819,227970337
ID_5525,202001,골프장 운영업,법인,알수없음,6009,6616,1332761170
ID_5526,202001,골프장 운영업,제주도민,남성,6065,6450,602519745
ID_5527,202001,골프장 운영업,제주도민,여성,1553,1675,146144884
ID_5528,202001,과실 및 채소 소매업,기타외국,알수없음,54,63,14106000
ID_5529,202001,과실 및 채소 소매업,내국인,남성,11438,12388,649337501
ID_5530,202001,과실 및 채소 소매업,내국인,여성,13611,14883,652293304
ID_5531,202001,과실 및 채소 소매업,법인,알수없음,5585,6288,1701932449
ID_5532,202001,과실 및 채소 소매업,제주도민,남성,6145,6667,590968002
ID_5533,202001,과실 및 채소 소매업,제주도민,여성,6924,7590,516943474
ID_5534,202001,과실 및 채소 소매업,중국,알수없음,299,353,51676510
ID_5535,202001,관광 민예품 및 선물용품 소매업,기타외국,알수없음,85,97,29989000
ID_5536,202001,관광 민예품 및 선물용품 소매업,내국인,남성,7849,8537,269928050
ID_5537,202001,관광 민예품 및 선물용품 소매업,내국인,여성,12334,13437,352994320
ID_5538,202001,관광 민예품 및 선물용품 소매업,법인,알수없음,1217,1360,76177950
ID_5539,202001,관광 민예품 및 선물용품 소매업,제주도민,남성,670,717,29064300
ID_5540,202001,관광 민예품 및 선물용품 소매업,제주도민,여성,751,805,42080430
ID_5541,202001,관광 민예품 및 선물용품 소매업,중국,알수없음,621,729,150037700
ID_5542,202001,그외 기타 분류안된 오락관련 서비스업,내국인,남성,129,136,3768000
ID_5543,202001,그외 기타 분류안된 오락관련 서비스업,내국인,여성,150,157,2877900
ID_5544,202001,그외 기타 분류안된 오락관련 서비스업,제주도민,남성,28,28,565600
ID_5545,202001,그외 기타 분류안된 오락관련 서비스업,제주도민,여성,39,40,700550
ID_5546,202001,그외 기타 스포츠시설 운영업,내국인,남성,304,327,20900400
ID_5547,202001,그외 기타 스포츠시설 운영업,내국인,여성,283,310,16689700
ID_5548,202001,그외 기타 스포츠시설 운영업,법인,알수없음,74,85,7926000
ID_5549,202001,그외 기타 스포츠시설 운영업,제주도민,남성,21,21,1953500
ID_5550,202001,그외 기타 스포츠시설 운영업,제주도민,여성,21,21,4444500
ID_5551,202001,그외 기타 종합 소매업,내국인,남성,2516,2746,129015640
ID_5552,202001,그외 기타 종합 소매업,내국인,여성,2290,2543,119138820
ID_5553,202001,그외 기타 종합 소매업,법인,알수없음,7037,9431,3101633190
ID_5554,202001,그외 기타 종합 소매업,제주도민,남성,16919,19422,1293270370
ID_5555,202001,그외 기타 종합 소매업,제주도민,여성,16660,19473,1234519760
ID_5556,202001,기타 갬블링 및 베팅업,일본,알수없음,31,34,283500000
ID_5557,202001,기타 대형 종합 소매업,기타외국,알수없음,87,102,9653260
ID_5558,202001,기타 대형 종합 소매업,내국인,남성,10698,12045,574472980
ID_5559,202001,기타 대형 종합 소매업,내국인,여성,9124,10533,484863640
ID_5560,202001,기타 대형 종합 소매업,법인,알수없음,10266,12339,1305112400
ID_5561,202001,기타 대형 종합 소매업,제주도민,남성,36426,41988,2311223530
ID_5562,202001,기타 대형 종합 소매업,제주도민,여성,41322,48777,2480038090
ID_5563,202001,기타 대형 종합 소매업,중국,알수없음,1829,2258,202725830
ID_5564,202001,기타 수상오락 서비스업,내국인,남성,65,81,3177200
ID_5565,202001,기타 수상오락 서비스업,내국인,여성,24,30,1261000
ID_5566,202001,기타 수상오락 서비스업,제주도민,남성,39,51,3089800
ID_5567,202001,기타 외국식 음식점업,내국인,남성,2357,2425,78116987
ID_5568,202001,기타 외국식 음식점업,내국인,여성,1205,1223,42247224
ID_5569,202001,기타 외국식 음식점업,법인,알수없음,3941,4327,231880572
ID_5570,202001,기타 외국식 음식점업,제주도민,남성,8767,9079,293662970
ID_5571,202001,기타 외국식 음식점업,제주도민,여성,5238,5529,184284276
ID_5572,202001,기타 외국식 음식점업,중국,알수없음,71,82,3319853
ID_5573,202001,기타 주점업,내국인,남성,666,709,132621100
ID_5574,202001,기타 주점업,내국인,여성,125,131,18385420
ID_5575,202001,기타 주점업,법인,알수없음,1122,1167,286800800
ID_5576,202001,기타 주점업,제주도민,남성,5345,5798,1067852620
ID_5577,202001,기타 주점업,제주도민,여성,738,771,117031600
ID_5578,202001,기타음식료품위주종합소매업,내국인,남성,12844,14293,496773670
ID_5579,202001,기타음식료품위주종합소매업,내국인,여성,10642,11838,411484000
ID_5580,202001,기타음식료품위주종합소매업,법인,알수없음,12713,15491,1357258345
ID_5581,202001,기타음식료품위주종합소매업,제주도민,남성,39160,44213,1779127767
ID_5582,202001,기타음식료품위주종합소매업,제주도민,여성,34663,39678,1595602173
ID_5583,202001,기타음식료품위주종합소매업,중국,알수없음,54,57,3419070
ID_5584,202001,내항 여객 운송업,내국인,남성,2657,2687,102036200
ID_5585,202001,내항 여객 운송업,내국인,여성,2468,2494,85352700
ID_5586,202001,내항 여객 운송업,법인,알수없음,706,814,41419530
ID_5587,202001,내항 여객 운송업,제주도민,남성,721,834,29891430
ID_5588,202001,내항 여객 운송업,제주도민,여성,423,462,20217530
ID_5589,202001,내항 여객 운송업,중국,알수없음,126,129,4803100
ID_5590,202001,마사지업,내국인,남성,42,42,5593000
ID_5591,202001,마사지업,법인,알수없음,22,22,4270000
ID_5592,202001,마사지업,제주도민,남성,95,100,12960000
ID_5593,202001,면세점,기타외국,알수없음,481,609,79687717
ID_5594,202001,면세점,내국인,남성,34439,51724,3483875309
ID_5595,202001,면세점,내국인,여성,29776,44840,3146456969
ID_5596,202001,면세점,동남아,알수없음,310,371,29050712
ID_5597,202001,면세점,법인,알수없음,5878,10327,1029115292
ID_5598,202001,면세점,일본,알수없음,216,258,19047358
ID_5599,202001,면세점,제주도민,남성,6202,8239,518805059
ID_5600,202001,면세점,제주도민,여성,4905,7048,532762902
ID_5601,202001,면세점,중국,알수없음,7144,12105,3796958618
ID_5602,202001,비알콜 음료점업,기타외국,알수없음,40,47,542200
ID_5603,202001,비알콜 음료점업,내국인,남성,19390,20954,217531563
ID_5604,202001,비알콜 음료점업,내국인,여성,19462,21029,227367760
ID_5605,202001,비알콜 음료점업,법인,알수없음,11014,12410,213444544
ID_5606,202001,비알콜 음료점업,제주도민,남성,40189,44849,390534512
ID_5607,202001,비알콜 음료점업,제주도민,여성,49487,54922,475476305
ID_5608,202001,비알콜 음료점업,중국,알수없음,526,620,6210030
ID_5609,202001,빵 및 과자류 소매업,내국인,남성,12859,13655,220271656
ID_5610,202001,빵 및 과자류 소매업,내국인,여성,16781,17885,276559640
ID_5611,202001,빵 및 과자류 소매업,법인,알수없음,11035,12111,433348470
ID_5612,202001,빵 및 과자류 소매업,제주도민,남성,31649,33555,497016605
ID_5613,202001,빵 및 과자류 소매업,제주도민,여성,43827,46652,657648784
ID_5614,202001,빵 및 과자류 소매업,중국,알수없음,877,1003,11319690
ID_5615,202001,서양식 음식점업,기타외국,알수없음,47,50,1048900
ID_5616,202001,서양식 음식점업,내국인,남성,33371,35943,784716089
ID_5617,202001,서양식 음식점업,내국인,여성,42978,46328,915730151
ID_5618,202001,서양식 음식점업,법인,알수없음,16075,17662,634616860
ID_5619,202001,서양식 음식점업,제주도민,남성,35227,38353,885641712
ID_5620,202001,서양식 음식점업,제주도민,여성,41590,45181,890973233
ID_5621,202001,서양식 음식점업,중국,알수없음,673,785,15720920
ID_5622,202001,수산물 소매업,내국인,남성,9601,10686,567885529
ID_5623,202001,수산물 소매업,내국인,여성,10669,11975,489071663
ID_5624,202001,수산물 소매업,법인,알수없음,4282,4860,1292193273
ID_5625,202001,수산물 소매업,제주도민,남성,3819,4129,430241116
ID_5626,202001,수산물 소매업,제주도민,여성,3538,3852,404112750
ID_5627,202001,수산물 소매업,중국,알수없음,104,128,3717000
ID_5628,202001,슈퍼마켓,기타외국,알수없음,94,99,2664280
ID_5629,202001,슈퍼마켓,내국인,남성,34815,39500,816764184
ID_5630,202001,슈퍼마켓,내국인,여성,23091,26073,603190235
ID_5631,202001,슈퍼마켓,법인,알수없음,56185,74813,4841316438
ID_5632,202001,슈퍼마켓,제주도민,남성,194249,227402,5356988492
ID_5633,202001,슈퍼마켓,제주도민,여성,163231,191575,5266626479
ID_5634,202001,슈퍼마켓,중국,알수없음,1325,1677,48175440
ID_5635,202001,스포츠 및 레크레이션 용품 임대업,기타외국,알수없음,63,78,7758000
ID_5636,202001,스포츠 및 레크레이션 용품 임대업,내국인,남성,3007,3364,207058830
ID_5637,202001,스포츠 및 레크레이션 용품 임대업,내국인,여성,1838,2070,129925580
ID_5638,202001,스포츠 및 레크레이션 용품 임대업,법인,알수없음,2138,2380,426245337
ID_5639,202001,스포츠 및 레크레이션 용품 임대업,제주도민,남성,9919,10982,1022850796
ID_5640,202001,스포츠 및 레크레이션 용품 임대업,제주도민,여성,7946,8744,981150870
ID_5641,202001,스포츠 및 레크레이션 용품 임대업,중국,알수없음,1416,1642,202720420
ID_5642,202001,여관업,기타외국,알수없음,51,58,9256255
ID_5643,202001,여관업,내국인,남성,11529,12261,939302078
ID_5644,202001,여관업,내국인,여성,9357,10033,707461479
ID_5645,202001,여관업,법인,알수없음,7062,11203,2633581202
ID_5646,202001,여관업,제주도민,남성,4943,5289,322740399
ID_5647,202001,여관업,제주도민,여성,2004,2161,132018262
ID_5648,202001,여관업,중국,알수없음,531,590,94680724
ID_5649,202001,여행사업,내국인,남성,1526,1571,126748110
ID_5650,202001,여행사업,내국인,여성,1356,1423,112696503
ID_5651,202001,여행사업,법인,알수없음,577,606,221742372
ID_5652,202001,여행사업,제주도민,남성,66,80,11342800
ID_5653,202001,여행사업,제주도민,여성,84,100,8683430
ID_5654,202001,욕탕업,내국인,남성,3687,4052,68406810
ID_5655,202001,욕탕업,내국인,여성,2248,2465,46226399
ID_5656,202001,욕탕업,법인,알수없음,1516,1706,56146000
ID_5657,202001,욕탕업,제주도민,남성,7678,8554,147428510
ID_5658,202001,욕탕업,제주도민,여성,4896,5493,121706100
ID_5659,202001,육류 소매업,내국인,남성,3021,3231,156643535
ID_5660,202001,육류 소매업,내국인,여성,2624,2765,112378440
ID_5661,202001,육류 소매업,법인,알수없음,4400,4903,1228583726
ID_5662,202001,육류 소매업,제주도민,남성,9840,10519,823928973
ID_5663,202001,육류 소매업,제주도민,여성,10810,11634,859546518
ID_5664,202001,육류 소매업,중국,알수없음,61,66,3290250
ID_5665,202001,일반유흥 주점업,내국인,남성,2128,2409,469696608
ID_5666,202001,일반유흥 주점업,내국인,여성,642,706,81746400
ID_5667,202001,일반유흥 주점업,법인,알수없음,2145,2310,852811500
ID_5668,202001,일반유흥 주점업,제주도민,남성,8295,9223,1888269906
ID_5669,202001,일반유흥 주점업,제주도민,여성,2259,2424,253538682
ID_5670,202001,일반유흥 주점업,중국,알수없음,27,41,15324500
ID_5671,202001,일식 음식점업,내국인,남성,8653,8814,634431740
ID_5672,202001,일식 음식점업,내국인,여성,6899,7050,424864350
ID_5673,202001,일식 음식점업,법인,알수없음,7213,7477,886413043
ID_5674,202001,일식 음식점업,제주도민,남성,11629,11869,750284910
ID_5675,202001,일식 음식점업,제주도민,여성,7339,7457,377041630
ID_5676,202001,일식 음식점업,중국,알수없음,73,92,6448110
ID_5677,202001,자동차 임대업,기타외국,알수없음,38,44,9993278
ID_5678,202001,자동차 임대업,내국인,남성,9969,10041,685198252
ID_5679,202001,자동차 임대업,내국인,여성,6203,6263,387734855
ID_5680,202001,자동차 임대업,법인,알수없음,4115,4191,486372016
ID_5681,202001,자동차 임대업,제주도민,남성,429,446,81774865
ID_5682,202001,자동차 임대업,제주도민,여성,190,199,21565610
ID_5683,202001,전시 및 행사 대행업,기타외국,알수없음,118,144,2730100
ID_5684,202001,전시 및 행사 대행업,내국인,남성,16420,18291,451354370
ID_5685,202001,전시 및 행사 대행업,내국인,여성,16384,18535,425925700
ID_5686,202001,전시 및 행사 대행업,동남아,알수없음,30,38,629000
ID_5687,202001,전시 및 행사 대행업,법인,알수없음,3451,4010,270571480
ID_5688,202001,전시 및 행사 대행업,일본,알수없음,29,30,310000
ID_5689,202001,전시 및 행사 대행업,제주도민,남성,3097,3695,97371870
ID_5690,202001,전시 및 행사 대행업,제주도민,여성,3125,3833,102756480
ID_5691,202001,전시 및 행사 대행업,중국,알수없음,927,1201,30592800
ID_5692,202001,정기 항공 운송업,내국인,남성,11141,11314,1940856834
ID_5693,202001,정기 항공 운송업,내국인,여성,10486,10419,1837599646
ID_5694,202001,정기 항공 운송업,법인,알수없음,3607,4245,801541165
ID_5695,202001,정기 항공 운송업,제주도민,남성,1611,1572,115081992
ID_5696,202001,정기 항공 운송업,제주도민,여성,1255,1285,85648784
ID_5697,202001,중식 음식점업,내국인,남성,7044,7280,197745992
ID_5698,202001,중식 음식점업,내국인,여성,3926,4030,110877820
ID_5699,202001,중식 음식점업,법인,알수없음,11042,12074,486760264
ID_5700,202001,중식 음식점업,제주도민,남성,21491,22308,620320662
