id,f1,f2,f3,f4,f5,design
53,9.394989415641891,1.388439207555185,8.471978781102925,5.928331385383626,3.1081658556466065,86.24051648547224
54,8.948273504276488,9.02028802328264,4.5746517665660935,8.355679929662443,2.704333535561486,100.0
55,5.978999788110851,5.749309981776698,7.012766229135815,5.070864560664702,1.522841506960798,96.96880452461815
56,9.218742350231167,9.936683165073703,2.844858658742389,6.792199256768725,4.546416860961867,100.0
57,0.884925020519195,1.6641690826185898,3.6383295723491194,5.737623948425019,2.79913859528529,77.03204224610134
58,1.959828624191452,5.984688559611887,9.067022366690077,7.584305695797987,1.7784900472830603,100.0
59,0.45227288910538066,9.72372282057189,1.1170173115966242,1.7346698382753063,2.4710374035091585,100.0
60,3.2533033076326436,5.707880597531339,1.7695767776902127,1.5431687559150742,2.656519010115708,87.19407768001723
61,3.8867728968948203,6.664587743217362,2.870976296314246,3.223929106091318,4.310151582267498,99.89101252181538
62,2.713490317738959,7.261738200861554,1.2387898348643773,2.435902121018695,3.934457522245608,96.45721887528262
63,8.287375091519294,5.090869582909959,2.632918915808176,8.846052099329814,4.077219574565359,100.0
64,3.567533266935893,6.648022720756571,6.247374048727229,2.9729258862223986,1.0441250577145889,94.67676451931324
65,2.8093450968738076,6.258828807307902,4.792820955332481,9.782787302372181,2.664615992719046,100.0
66,5.426960831582485,9.110422094418901,9.034045399692774,4.032062125939961,2.9253766065412945,100.0
67,1.4092422497476265,1.409017423073121,8.356992055645968,2.6390612411982937,1.0767691072922267,70.36858334618248
68,8.021969807540398,3.528668706330073,4.076356165280884,8.107286564282312,2.039252834980137,100.0
69,0.7455064367977082,9.553703356689029,3.3348109008816325,6.928369979507885,4.0411592924885404,100.0
70,9.868869366005173,9.012374055018247,4.417231673505402,5.483761448078251,1.5484388229159962,100.0
71,7.722447692966574,5.100910775071417,6.31265448263327,5.998271958438681,3.1412405258103666,100.0
72,1.987156815341724,6.581193380213831,3.4125727674058863,7.472816004450374,1.86080748806895,100.0
73,0.05522117123602399,3.496430646830194,6.617340170642207,3.0560926719816885,1.048483098575573,83.10320949927024
74,8.154614284548341,2.6930904375138516,4.684704869721164,9.967005244510677,1.964805830398166,100.0
75,7.068573438476172,5.173285644459839,5.968424627667822,9.773138459321048,4.903495019640215,100.0
76,7.2900716804098735,4.180170052234475,4.92513876221785,6.852931177122432,4.206148447531959,100.0
77,7.712703466859457,6.252905006657849,3.650191835877259,2.7958820583623063,4.838306577284134,97.44994723842768
78,0.7404465173409036,1.6996117326848634,9.53607976265941,7.122054181881622,2.95141617570545,88.6466725748357
79,3.5846572854427263,9.769553268995498,7.872452147437848,1.6497856808125826,1.438944794710014,100.0
80,1.1586905952512971,9.875896700316426,2.261018581898073,1.2758725198522547,3.191837955894772,100.0
81,8.631034258755935,7.2834554261777065,8.816211783081215,3.3191459966009234,2.8175093382398435,100.0
82,6.232981268275579,5.824867297097083,5.386880784245623,5.163606610653847,4.377428330958464,97.92001918771182
83,3.308980248526492,3.78574854657695,9.050970042046822,8.814452548675424,1.3923303231369784,100.0
84,0.6355835028602363,8.324155177362538,8.198697303525837,7.544521627896772,2.9529645480871127,100.0
85,3.109823217156622,7.162580552984913,4.8269215402231005,7.684358690799829,1.600194658775937,100.0
86,3.2518332202674705,2.463552454104022,1.2022237748810567,4.829440010032679,2.29870370756024,87.12786988567396
87,7.29606178338064,9.198344660444583,3.4180962344645147,4.113414932922666,3.9494283095511986,100.0
88,6.3755747135521315,8.402835186308522,5.874707931947802,4.339348866861425,2.904072517475066,100.0
89,8.872127425763265,9.548199219627316,6.701303978435325,9.88884607362452,2.5035531405830773,100.0
90,4.722149251619493,7.531475575495239,3.3209891688988207,1.3609827227123423,2.5779051142801412,95.96359146044665
91,1.195942459383017,6.520736763422109,2.254204666655417,8.803283465102037,2.8377870736239466,100.0
92,7.13244787222995,4.76418732661557,8.514372131193692,6.208078677151541,4.1400661753482275,100.0
93,7.607850486168974,9.39455635018612,9.85961962633197,4.947538772706315,4.568338755760937,100.0
94,5.612771975694963,8.794575005503674,5.731211640724172,7.527318943736229,4.821338746015713,100.0
95,7.70967179954561,1.4069680309557047,2.5451135726347314,5.380020472822325,4.14761354502118,84.7732484084932
96,4.937955963643907,1.2373027704752682,3.4507659386743206,8.860809142734945,2.261627582992051,96.56902490237826
97,5.227328293819941,4.388170301902447,1.1655160889272005,9.106316776101327,3.7525388243461686,100.0
98,4.275410183585496,8.294979977036496,9.228689259044492,4.795488341861098,2.7504124962215677,100.0
99,0.2541912674409519,9.8854851638345,2.05975974601127,3.4914501751154643,2.0186824881842047,100.0
100,1.0789142699330445,2.3537520199317536,6.188648279628282,6.33115295734026,4.363486317703691,93.78832789865561
101,0.3142918568673425,6.347176438169216,3.466496986184854,9.211270110550219,1.1537053958493,100.0
102,6.364104112637804,4.428017709679194,5.9876020226421405,2.895959701050999,4.6070479685416945,96.1308909429303
103,3.143559810763267,9.72922958033143,6.862783495166778,6.606699252071345,2.8459098584989366,100.0
104,5.085706911647028,8.579070308221379,8.467676233364815,6.684041980832685,3.5488059072331217,100.0
105,9.07566473926093,8.54495834240024,2.8577914458454288,7.5980172017375285,3.637415688823131,100.0
106,2.4929222914887497,5.218238438154732,1.0989624579263242,2.1841091661453382,4.580470962826146,85.15495595076561
107,4.103829230356297,4.733375521038987,2.2319706706192655,7.442424682138797,3.5466787286688293,100.0
108,7.555511385430487,3.4606636473763563,9.100167776632945,9.181292685990769,3.455734339040247,99.55924093424363
109,2.2879816549162246,1.507379469858344,8.865010698062637,2.6171479798321777,1.2666081622427598,65.11885992666565
110,0.7697990982879299,8.782501386295479,6.376717919532775,3.1378899243148988,3.0736320877808163,100.0
111,2.8975145291376805,8.316109082170698,6.40465174390288,9.742555846374756,1.6006760032681666,100.0
112,1.6122128725400442,9.997459059575176,6.9853300709163,2.628792574385408,3.9497350748859423,100.0
113,9.29697652342573,9.969731533665149,2.5783415076110465,8.689465840326212,3.048887683250698,100.0
114,8.08120379564417,5.998885350423647,9.229707513324637,5.430500708032313,3.7209111168334132,100.0
115,6.334037565104235,7.9208867366245945,4.768934724028658,3.2250796696285935,1.166691602409537,100.0
116,8.714605901877178,9.502891568941852,4.448246754245477,8.836749111452603,1.3391680641832129,100.0
117,8.036720768991145,8.646826516096702,5.670259347545538,5.007747295023989,3.865293552250729,100.0
118,1.8657005888603584,3.226132915688779,1.4226937009754954,5.633356185367211,1.2883373439946935,90.71354423586621
119,8.925589984899778,5.054897217790842,2.4965503188047147,4.233100324597891,1.2850269110610344,98.86025267182714
120,5.393422419156507,2.162434736363455,7.642302547837334,6.3365576629143465,1.0484339009395498,91.04620810493887
121,8.074401551640625,9.586459245328502,1.7451880113261382,2.4717148532652047,4.82600559319792,100.0
122,8.960912999234932,6.455571710057921,6.428368985197494,4.519733829865846,3.950033437836028,100.0
123,3.1800347497186388,3.0577852495311646,3.2081419871318886,9.724710901017588,2.4130056340082566,92.3551419493307
124,1.1005192452767676,7.045306159652711,4.503660526377789,3.3232008943101476,2.186142325150621,100.0
125,2.279351625419417,6.5631541641210625,3.598243630936299,6.910629980871629,2.398812918983398,100.0
126,4.271077886262563,4.223464462295564,4.201054448184542,3.926710578022254,4.098614124724728,80.16790305496514
127,8.18014765922493,2.022018329796661,7.471413146658209,7.961258131179406,3.6454824442816576,97.91707929986447
128,8.607305832563434,7.044158760335196,3.6740954406085753,2.177862946465148,1.7407822714698717,100.0
129,0.06952130531190703,5.68276930813414,6.097641762672074,9.728389405706903,1.6964373413363374,100.0
130,5.107473025775658,7.950865525620754,5.284453619791897,5.084105872452753,1.3935825988535893,100.0
131,4.17411003148779,5.68147151000794,6.973040488263833,3.1244541701181756,3.6412108788053525,100.0
132,2.2210781047073027,8.669633502866862,9.431467653922821,1.6614707259701138,4.057490648886944,100.0
133,1.198653673336828,5.9671615489703695,7.593148874892252,2.5278211457878665,2.060185713300016,100.0
134,3.3761517140362796,6.0484417438184765,2.934463407316811,5.677965537004159,1.0837798441236512,100.0
135,9.429097039125192,8.889882423925105,1.2806482155515622,4.033028587881576,1.3286866699057094,100.0
136,3.2320293202075523,4.631345795911574,3.360376398698426,8.459950292943486,4.871440139380121,100.0
137,5.187906217433661,2.2061370560557667,6.355701376302293,4.877987712956253,2.181779109909681,81.75678832143083
138,7.030189588951778,1.2590440868200508,1.462832321358253,3.238428453288669,4.076892591352534,67.25135447124654
139,3.63629602379294,7.796235301062571,5.467296224811127,6.554304879436271,3.498654275417055,100.0
140,9.717820827209607,6.582785962181182,6.371585640252003,7.360994951969012,2.5277585586115836,100.0
141,9.624472949421111,7.336717912893012,4.008195017352648,2.5033771711085486,1.8227490487822204,99.62403329586898
142,2.5178229582536416,2.9166774535801965,7.938209833712397,2.508572946594859,1.4855456726376257,79.66019389884188
143,4.972485058923855,2.2273432802809277,1.9593842782039461,1.3300428424018866,3.4600518721554665,68.60204092605429
144,3.0087830981676964,1.1309019910109375,1.6762400356222789,7.627618135590764,4.0985351225511515,96.50592455327808
145,2.848404943774676,4.155288029259372,7.55369880583243,6.974240748596245,3.5756170141645227,98.4284216918029
146,0.36886947354532795,6.309259181691698,5.459421845855786,5.2716778817483245,3.1212085329966333,100.0
147,6.095643339798968,4.530196405897591,7.195621567849624,8.597534040722774,1.167804893726545,100.0
148,5.026790232288615,4.937274298213562,4.913446047433716,8.251031376550479,4.873955110377535,100.0
149,0.5147875124998935,9.137428250443735,3.2176182991519613,6.26818927957077,4.194856766618298,100.0
150,2.7864646423661146,4.134299203209704,8.371920859067798,8.814441524619328,2.171288146803859,100.0
151,9.082658859666537,5.625905402438297,8.194742910720812,2.8525708903309144,4.919881317435403,91.41647831427028
152,2.395618906669724,8.052877114670288,7.252268237689841,2.007276574579551,3.4075263585452884,97.54366041806888
153,1.448948720912231,4.568885040891431,3.449306235069664,3.4277465036529065,3.329690632828986,81.35748720966346
154,4.89452760277563,6.598780302050861,6.312076001821784,1.5137817048038338,3.9922927177181284,91.58305624228352
155,9.856504541106007,8.761273378720706,4.248765072460241,5.780525752009288,4.24707915236055,100.0
156,2.4205527151150044,9.54568561291878,1.8242386599397074,9.429451230654653,3.6259144293260106,100.0
157,6.721355474058786,2.323661328361341,9.255822179160186,1.3540918660165868,1.5123829854648,70.4238877494229
158,7.616196153287175,9.339288626453449,2.2313676782706526,2.098989226090241,2.3530700239779936,99.71845669747981
159,2.3763754399239967,5.429046637715844,9.552136184387223,5.069791254550918,4.712334561304199,99.44011797079469
160,7.282163486118596,3.324199494690625,5.014051956621602,9.404875157751144,1.8984624473754077,100.0
161,3.677831327192532,5.132221806144352,2.666196359547577,3.8454049447907543,2.4886680953500533,94.28622419521447
162,6.3230583059357945,9.820293177569294,5.877108526405223,5.565113278195532,2.728307531776784,100.0
163,6.335297107608947,5.4335628459358265,8.856512522887675,1.3741557314535289,2.7576199587778087,76.52069301023629
164,5.357746840747585,3.958764492587574,7.590023977686051,2.3350888086587998,3.451758329978102,82.79861507191555
165,0.902897700544083,6.700607688850532,8.259050330753048,9.879671106629623,4.772303350978831,100.0
166,8.35302495589238,3.1613105690037377,6.929050300396456,9.68606826792441,1.9627708473300198,100.0
167,3.2078006497173583,1.6827699529779752,7.230489080660672,1.0444598284096864,1.4860055052036723,65.87035175238202
168,1.8651851039985423,2.159917497195843,8.642760864087872,9.566306068809151,1.7898819594397493,97.75700037357107
169,0.40775141554763916,2.152412550619952,3.2470120797326736,6.752079440339504,4.547699600837078,88.2295982738771
170,5.908929431882418,2.3671242416106493,5.404824672788264,8.811264650680199,3.583243250620824,95.84738137968873
171,6.775643618422825,2.2494445538446914,2.99088497637642,5.092658700704732,2.1436271569566405,88.91672276923994
172,0.16587828927856152,6.767872703228932,9.889012071969823,5.640364257213252,4.2637877558744695,100.0
173,5.12093058299281,2.6369207595923037,9.49653405717952,5.399619222312282,4.445479985453744,98.034077981347
174,2.2649577519793795,4.111005549914768,1.354841302316553,7.001778317914939,4.386057354761112,100.0
175,6.451727904094499,9.071095689154106,7.350176552641196,2.256861292806816,4.675706134558218,100.0
176,1.7436642900499144,5.265654762365851,9.327234856740992,1.2697623088541015,2.0089640806934463,76.48125370874276
177,6.90937738102466,7.008019646689244,2.6251781061460018,3.7713694743207182,4.020167714985114,93.53190142327657
178,3.867353463005374,2.5508788408146685,6.111507074973665,7.342126864629821,2.84215798909656,86.66390610558942
179,9.367299887367345,2.730601169278037,9.239394678292376,2.816681069106535,4.367994211560246,80.35037056573702
180,1.3752094414599325,1.3678175463983098,1.3055138072721895,7.060891899924256,3.913962708646453,89.19909296603261
181,3.410663510502585,2.520415567649481,7.276782405221559,9.729208414965434,4.1057897859988985,96.64111775584271
182,1.1347352124058907,3.5073130512876274,3.676141066352957,1.8451064421047656,3.624647350724286,81.32827853496623
183,9.246936182785628,2.5930943584907213,9.319565758388773,7.053419064026136,1.7097150778788275,92.06536408346092
184,8.77339353380981,1.7983228038135004,9.73952420648831,4.993751973741141,3.1801076755877533,83.47986347131476
185,2.579416277151556,2.085722839905407,9.498398402020905,8.813280289397548,4.938678958098032,100.0
186,6.59984046034179,5.147008912294532,5.267927949917174,2.594348105026473,4.749552265988475,93.73506887672038
187,8.172222002012159,2.8570034656521326,8.758383858903821,7.23363357003548,1.1726949431880467,94.79760582381182
188,5.5520081159946235,4.278428749432679,8.600944586815633,8.543037606832993,1.6592592629177485,100.0
189,5.296505783560065,5.530755437693712,3.871904259189301,9.501527975266209,1.5269150938182476,100.0
190,2.418522909004517,7.213553457664288,8.460239267356096,7.1492322546068126,3.903919639941182,100.0
191,0.9310276780589921,1.3538092585698904,1.3330687124394336,5.474572876075846,4.27114131942778,79.25274550913649
192,8.972157579533267,8.194693590181384,6.366428906338477,6.560625161810925,1.8540454652426877,100.0
193,9.004180571633304,6.6511035054181695,3.0700795355893273,8.820144860308464,3.023410771807316,100.0
194,6.33101457273268,1.7358312875398472,2.0851019719955093,6.1354877197494675,4.3628121120448,85.96433221677675
195,3.390297910487007,8.862207616960994,1.6925788146628824,1.2734835372715319,3.9312061790650024,100.0
196,3.492095746126609,9.287851604786319,7.266598982903258,9.3785382595628,3.168948821967393,100.0
197,7.259556788702394,1.5497016386937736,4.058874673912595,7.20574075928405,3.3613907618350916,89.960892432642
198,8.971102599525771,3.4918988333248335,7.522900943758853,7.088620471995219,3.03344218766512,100.0
199,8.870864242651173,8.255811518137552,1.5882070671904813,2.9410763715794546,2.1901938052752823,99.45315366907715
200,7.798755458576238,7.734337213452926,3.837613040475493,6.929969232093915,3.2600879714360644,100.0
201,6.420316461542877,2.6606891742073957,5.855421631378035,4.544779650887426,3.7555412082003627,83.92940214805537
202,0.8413996499504883,2.8841439100303927,8.116508483550671,6.861096793373429,4.49329166344323,95.01478399910806
203,1.6162871409461377,4.334248925122438,3.8687725263886295,1.9593372727719165,3.5451654159169923,85.04859867713007
204,8.985541885270793,5.360706866719192,6.633022387933082,6.920607741427324,4.044486148172632,100.0
205,6.0642905965958995,6.564292943772664,8.973799734125684,9.994723531936,1.640286539818292,100.0
206,0.09197051616629648,4.320222756127952,6.542768693640741,1.4339083497450043,2.8462298976791596,80.94398776527743
207,1.014715428660321,5.162812445198331,3.096635272782704,9.794567657991855,1.0373264793083732,100.0
208,6.635017691080558,7.727238443203809,1.2196070340088423,4.662171646505835,1.986715458086492,100.0
209,0.05061583846218687,1.330148826015381,8.830889865108368,8.836781053035333,3.9058468604520193,89.2222309206184
210,1.6080805141749865,3.2719324990961867,1.1914246976534844,8.04146935652446,4.967239805397454,100.0
211,5.487337893665861,7.420146272960972,8.872315054157795,6.10314634888001,1.3967123983488636,100.0
212,6.918951976926932,9.056861539184794,5.760434206244907,7.646042883261939,2.605977263445153,100.0
213,6.519612595026006,5.6050969790409955,9.451609286616065,8.906640051712131,4.200283874796638,100.0
214,2.242693094605598,5.789021367387841,8.189049121962988,4.637262894859297,1.8161425385155954,90.49183508429601
215,7.121792213475358,1.9645481020579845,9.981406994800038,3.943298454069148,3.220339797209145,76.52687234733199
216,2.3724908749680007,5.026711301411092,4.156406339065391,7.0083404700722625,3.932285184118699,100.0
217,3.2539969815926773,5.793555398095209,7.904694600380142,8.270613477471327,3.463941801040716,100.0
218,7.464914051180242,3.1822345327125667,4.617378222483179,7.860566212989542,1.7520989384616645,94.41065854204437
219,6.496328990472147,3.4231890785444286,5.318880582735179,8.18032283972771,2.4215382747429577,100.0
220,8.49223410494178,4.395557467941604,6.64754916896533,4.920249833316397,4.135167137941589,90.74719581757081
221,6.576128923003433,1.1806407799995373,8.863094027677048,8.360507945575193,3.2169060565280665,97.58782519972632
222,5.683086033354716,3.8987124902486046,9.856751222793656,2.081881498335476,1.020918454171651,82.80299463808905
223,0.9367476782809248,2.9030320629689017,7.914460724780664,5.900401881647646,4.043963040112375,87.77538711703401
224,3.6771580305943354,3.9474761696012317,4.759901039506004,1.0518279444830942,1.1412454197609563,84.48331672587501
225,2.6520236768172545,2.077859186373261,4.792213020493632,3.9212724691024325,3.9829351309249286,72.52472716055155
226,2.4398964337908358,9.014745526659055,7.638240714300023,4.298153813842581,1.8099222406609496,100.0
227,9.730105547524456,6.342332081986438,3.148994311914721,4.565554224483298,4.832293920477521,100.0
228,3.930977246667604,7.111920872300407,1.994267018182552,7.25920486020876,2.471763005208338,100.0
229,8.920465551771134,8.102541147466045,4.191599418766989,4.4970229114331115,2.3077264653523164,100.0
230,6.311386259972629,5.485979790361515,3.5851509248867357,5.038242603602776,1.5955522013297787,98.15947126459746
231,7.948113035416484,1.7822825927868133,3.6667730841039106,3.1378971778689473,2.2224168619608595,75.10136080075982
232,5.026370931051921,5.83395887636693,3.1024697594491895,4.35926612466406,4.506603047312803,100.0
233,5.769038846263591,6.281570062187912,1.378838706727257,3.045426645368363,4.985337350508989,95.26628601618476
234,4.925176938188639,7.70895526765897,1.1608654126007243,1.6587633139159927,2.4732381220273933,100.0
235,1.952429877980445,4.884935916067114,9.889501507624283,6.431037340432401,2.7944425238181703,100.0
236,7.224521152615053,2.148222725160074,4.849958203622761,7.013915186995146,3.888283752810948,82.91304338941939
237,2.807723624408558,3.55398315218852,4.4589398244371345,6.575413114086531,4.5447831218602985,100.0
238,0.2431596643145384,4.267740667587716,7.116825544237629,5.171446394205152,3.3721773367471366,86.17136325088394
239,6.454722959071678,6.8132551719844106,2.9642849907855773,4.418072021613068,2.5661027927113174,100.0
240,1.7711067940704894,6.137004742020207,9.549650655552028,8.770002846146427,2.650487363394495,100.0
241,9.404585843529143,4.204870533080616,8.07710512973997,5.671736066225963,3.7824725859872275,91.94708616532802
242,9.539285770025874,9.878637239136816,1.8046990208103355,5.312636898667579,1.0128730544171147,100.0
243,9.148643902204485,6.451973374211985,4.758226982064356,1.2307785922579213,3.4783573498393627,84.56447488924705
244,3.7015870025544437,3.1350411256239505,8.912064768059482,4.071230448635407,2.4219720417654296,83.76468553761468
245,0.15456616528867428,1.9160422535836337,9.502588200622693,4.421760569072713,4.176789325108337,78.89609317746621
246,9.283185625877254,2.375732252658988,5.2066136012488275,4.589405028072104,1.3719625592925286,86.51581408755531
247,4.281841483173143,3.213619555460573,6.520702502896369,6.221551323045991,3.352809067793562,100.0
248,9.666548190436696,2.446132359336001,2.503305514828677,5.802422920541906,2.923891559544495,94.76325592267015
249,9.636199770892528,2.679103216461752,9.92051763523279,6.471145835141002,3.5693021036209096,90.48777342520333
250,8.530094554673601,3.565856518244624,3.0850453124509905,7.883949353879155,1.2594143779318734,100.0
251,2.944488920695857,2.560362357652793,9.48458596721613,8.316871648444842,3.319935149712525,90.83945405136515
252,3.8509772860192526,9.070888821637826,6.846819840931316,7.46310768603845,3.245938351838095,100.0
253,8.511366715168569,1.7221037109547799,6.469631153909732,9.599713263594412,3.2426403776646837,100.0
254,3.1692200515627764,5.720602506132292,5.614196599148578,1.1640932440872547,3.4139506663858192,93.80124614965338
255,1.6949274668609249,4.693571442906954,3.076028305459828,2.7620018711519148,3.705871748905449,80.24058027219252
256,5.568012624583502,9.841407552177458,2.5887522880495744,1.068065874803279,4.219955998723079,100.0
257,9.36154774160781,2.008350119512471,2.9843758816315784,6.827272427391427,2.0792828805128574,89.37562633697439
258,6.96029796674973,4.580700391411675,2.6779443592982908,9.082274940549881,4.300197640720248,100.0
259,5.700611700893649,9.72523389947832,8.01626026210078,3.1913406691866935,2.9930227290538145,100.0
260,0.9717649377076854,8.789564133045822,4.151127332500571,9.34331090316676,1.3082331165373247,100.0
261,6.150072266991698,8.353648638543518,1.5205840890705673,1.5424065126060476,1.2342037169759168,96.85805766739325
262,9.900538501042632,3.3211254434044584,9.721923671267302,9.409924241249628,2.336953274784243,100.0
263,1.4008401523652403,2.5379882865105925,8.954072964670832,4.16460418515671,4.13958790844587,85.25255439390276
264,5.183296523637368,7.017788979319879,9.349770548756917,1.9127874560429485,3.830723738963663,96.30970695363011
265,8.773730719279554,9.364383902148273,9.954170403817917,5.372845832676931,4.154459858689625,100.0
266,7.407686177542044,6.010866037125368,2.5650572429753855,3.3109891094845714,3.0690762257664375,94.92474053801517
267,6.97015740995268,6.144514205229099,4.566178170123929,3.5638561176573056,2.7607959918219622,96.97467087331468
268,7.024840839871093,3.5198118429425573,7.824146281336822,3.765609684336579,1.5898101068251358,83.55569917495048
269,3.5949115121975517,7.925436398727432,7.26418556248413,8.22723308049397,2.312771014437246,100.0
270,2.9359184426449336,2.6833937370177106,2.3850631570586955,5.85245149007729,2.736077464695501,96.41143821300618
271,8.093611554785136,3.913113127638193,8.34249812491556,3.8017692924040327,1.354401718718469,90.46142134359046
272,8.101133946791808,4.828927947547751,3.019965146529946,6.493004049798265,1.882447810844845,100.0
273,8.670723185801037,5.568493408160095,3.0143585334036076,7.445356068008742,3.3929011762549552,100.0
274,9.132405525564714,3.181687591735722,5.832769806040722,3.453616006601804,3.9426524569567594,81.31639478715742
275,5.113423988609378,2.033531422652832,6.336459413575328,4.7219419137281635,4.9933900455717986,88.19769925135756
276,5.015162946871996,6.495580381974693,6.220775870540301,2.096974840032528,4.73245332537423,95.87941969740157
277,7.9829517896677515,3.597674979162302,1.8233815365797938,2.630344145812123,3.570260798140766,80.20729048476385
278,6.4996393077776515,6.231143992803511,8.897147763673424,7.130060685684845,2.684992213176288,100.0
279,7.019668772577034,2.389264437467821,3.3904003832983545,2.6329451292606425,3.544709458832931,67.06718173560644
280,7.95792669436101,5.330260916693358,2.1656342915452376,5.726470453003541,4.142606472320928,96.39505052037336
281,8.900053418175663,5.793304892964272,8.998732718820794,7.381416355501894,1.4733447636935493,100.0
