id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
3719183,(2015 JD1),0.20162991940000002,0.4508582062,37980.418120328904,38437027.71736058,Earth,False,20.6,True
3802579,(2018 GE4),0.0908981358,0.2032544107,19136.2739557055,52174070.91699546,Earth,False,22.33,False
2162063,162063 (1997 EH29),0.42909650439999997,0.9594889528,123788.6511313453,69202862.94038887,Earth,False,18.96,False
3840891,(2019 GY5),0.019255507800000002,0.04305662440000001,59827.3923774917,55963888.18141056,Earth,False,25.7,False
2612227,612227 (2001 QC34),0.2424124811,0.5420507863,14722.0851340973,16448174.326167274,Earth,False,20.2,True
2199003,199003 (2005 WJ56),0.6202331529999999,1.3868834919,53822.060432212005,34393064.78007493,Earth,False,18.16,True
3879316,(2019 UT3),0.023150212200000003,0.0517654482,13301.626963134298,12274561.871253582,Earth,False,25.3,False
3339667,(2006 QV89),0.021113244500000003,0.047210649900000005,25168.9437009356,61122450.61883833,Earth,False,25.5,False
3614980,(2012 UR158),0.1925550782,0.4305662442,111116.87275735039,9576479.837805968,Earth,False,20.7,True
54203008,(2021 SB5),0.17082639530000002,0.38197943219999997,68651.9742042835,54542866.28704277,Earth,False,20.96,False
54125409,(2021 DC2),0.1144339731,0.2558821427,109733.115962309,44323767.39119661,Earth,False,21.83,True
2005011,5011 Ptah (6743 P-L),1.4208720673,3.1771665298,74167.92364993879,41497388.08518745,Earth,False,16.36,True
2187040,187040 (2005 JS108),0.37892649840000003,0.8473054089000001,22493.8169617745,18876243.917778112,Earth,False,19.23,True
3843572,(2019 QG),0.1214940408,0.2716689341,35829.9689438949,43167450.68495119,Earth,False,21.7,True
2289315,289315 (2005 AN26),0.5303407232999999,1.1858779086,45039.6249828797,13736724.945126235,Earth,False,18.5,True
3796292,(2017 YS8),0.3051792326,0.6824015094,90460.8662002416,66936485.41369884,Earth,False,19.7,True
54215193,(2021 VB),0.0181365625,0.040554586600000005,31068.174387374598,73557650.86241536,Earth,False,25.83,False
2511684,511684 (2015 BN509),0.1830437804,0.40929833579999997,96979.0382704976,41037775.826505214,Earth,False,20.81,True
3774612,(2017 JF3),0.1160259082,0.2594418179,27009.3788837158,21747932.79834181,Earth,False,21.8,True
3685810,(2014 QB433),0.08801465210000001,0.1968067451,28401.819652607002,47969184.81792124,Earth,False,22.4,False
3299947,(2005 VR7),0.1460679643,0.32661789739999997,45194.5054274166,58114082.09314273,Earth,False,21.3,True
2508967,508967 (2004 VC17),0.5553349115999999,1.2417666126,80955.0251490132,59350683.09932661,Earth,False,18.4,True
3789724,(2017 WN16),0.1332155667,0.29787906280000004,72993.0995322502,33220606.47861629,Earth,False,21.5,True
54226792,(2021 XB2),0.1048467509,0.23444446219999998,92136.9062231798,41815010.43810619,Earth,False,22.02,False
3907553,(2019 XH2),0.0044111820000000005,0.0098637028,29228.7994233219,15096029.609914472,Earth,False,28.9,False
3837926,(2019 BK),0.1654074158,0.3698622257,72712.30995160241,10719879.08213242,Earth,False,21.03,True
3031176,(2000 EB14),0.05477154309999999,0.1224728936,37672.8722688622,55565601.38540592,Earth,False,23.43,False
54226786,(2021 XX1),0.0072536229,0.016219594,71836.2047772284,60627639.14820849,Earth,False,27.82,False
2265482,265482 (2005 EE),0.1543671822,0.34517551280000003,33681.780902204504,72943385.19339477,Earth,False,21.18,True
3759756,(2016 SR2),0.0152951935,0.0342010925,19928.0693349862,37891104.47390888,Earth,False,26.2,False
2004769,4769 Castalia (1989 PB),0.8483107619,1.8968805296,103907.4439631609,69324464.15245008,Earth,False,17.48,True
3627110,(2013 DB1),0.019255507800000002,0.04305662440000001,16592.1607660703,13258879.473651595,Earth,False,25.7,False
3802006,(2018 FB2),0.0201629919,0.04508582059999999,29217.950567812597,12378775.981115306,Earth,False,25.6,False
3606221,(2012 NO),0.2538370294,0.5675968529,89502.5218648993,31541410.764331404,Earth,False,20.1,False
3603170,(2012 HZ33),0.2210828104,0.49435619259999997,47136.3639633097,41751882.69508977,Earth,False,20.4,True
54132119,(2021 FM1),0.021113244500000003,0.047210649900000005,47393.144687372005,5153254.600281665,Earth,False,25.5,False
3986636,(2020 AD3),0.1266353563,0.283165265,110644.7294847154,55598924.02671247,Earth,False,21.61,True
2490581,490581 (2009 WZ104),0.2707415909,0.6053966017,37541.2951693354,46318085.63311317,Earth,False,19.96,True
3963428,(2019 YS4),0.2783267681,0.6223575734000001,78376.61692760901,69678938.41474503,Earth,False,19.9,False
3825428,(2018 MA5),0.014606796399999998,0.0326617897,27007.8996840609,18206422.775925826,Earth,False,26.3,False
3710558,(2015 CA40),0.0319561887,0.0714562102,29037.8321571595,2418563.514639982,Earth,False,24.6,False
2525484,525484 (2005 GL),0.1474195145,0.3296400556,75418.1901040079,48168452.4569546,Earth,False,21.28,True
3472299,(2009 UY17),0.1756123185,0.3926810818,107290.1184056406,68202016.34413351,Earth,False,20.9,True
2281375,281375 (2008 JV19),0.1925550782,0.4305662442,29082.4775450221,32584910.12184949,Earth,False,20.7,True
3827330,(2018 RP2),0.0319561887,0.0714562102,18963.5922756551,73022570.36786273,Earth,False,24.6,False
3782017,(2017 SA21),0.0060891262,0.0136157002,36217.91534665,570657.1120066639,Earth,False,28.2,False
2451157,451157 (2009 SQ104),0.1756123185,0.3926810818,46495.6618597099,33962302.78477772,Earth,False,20.9,True
54256791,(2022 EQ6),0.0152249185,0.0340439527,47727.538175813395,19733446.295184392,Earth,False,26.21,False
54166175,(2021 NZ),0.046190746,0.1032856481,55910.8335316687,12164141.618955975,Earth,False,23.8,False
54137809,(2021 GN16),0.1198270801,0.2679414966,77767.60679158929,62189820.41088511,Earth,False,21.73,True
3781888,(2017 SJ16),0.0167708462,0.0375007522,28109.5040858506,4479503.791660645,Earth,False,26.0,False
54213616,(2021 UE4),0.0092588058,0.0207033192,39349.8641636158,1175321.35037406,Earth,False,27.29,False
2267131,267131 (2000 EK26),0.6089126221,1.3615700153999999,85300.2915379409,56111706.49498818,Earth,False,18.2,True
3674619,(2014 NK52),0.1460679643,0.32661789739999997,70189.38313739571,46354462.29997598,Earth,False,21.3,True
3787093,(2017 UN1),0.0291443905,0.06516883820000001,73194.8799578663,30504503.033040617,Earth,False,24.8,False
2366746,366746 (2004 LJ),0.2469192656,0.5521282628,51528.8292017774,15100319.568193315,Earth,False,20.16,True
2138175,138175 (2000 EE104),0.2231284644,0.4989304142,38963.490641469,47046830.02496617,Earth,False,20.38,True
3177204,(2004 FW1),0.1756123185,0.3926810818,83800.5119614404,9660687.880437488,Earth,False,20.9,True
2069230,69230 Hermes (1937 UB),0.8366715019,1.8708543531,100231.93256783721,48560723.75804888,Earth,False,17.51,True
2504800,504800 (2010 CO1),0.11080388210000001,0.24776501260000003,60516.3007014948,23017819.629796416,Earth,False,21.9,True
54226109,(2021 XL),0.0046403953,0.010376239300000001,37355.6946584048,202060.466708596,Earth,False,28.79,False
3388489,(2007 UJ),0.0242412481,0.054205078600000005,44369.2100239513,41177916.3734802,Earth,False,25.2,False
2374855,374855 (2006 VQ13),0.2585562121,0.5781492662,48796.4666402417,18063030.494849592,Earth,False,20.06,True
3572706,(2011 OB),0.3669061375,0.8204270649,81291.8121003292,64206829.23884923,Earth,False,19.3,True
3842747,(2019 KQ5),0.1214940408,0.2716689341,87171.1350899875,37484537.19644314,Earth,False,21.7,True
2504800,504800 (2010 CO1),0.11080388210000001,0.24776501260000003,46584.9840991957,12082953.19437062,Earth,False,21.9,True
3709774,(2015 BR515),0.09650614699999999,0.2157943048,41884.8447516545,35493140.481249385,Earth,False,22.2,False
3522631,(2010 KC),0.0389542616,0.087104377,59763.9221504287,5710486.500238788,Earth,False,24.17,False
2307493,307493 (2002 XP90),0.5135171787,1.1482593191,57871.5765318871,40619648.29883631,Earth,False,18.57,True
3735470,(2015 WA2),0.160160338,0.35812940299999996,84529.534081855,13952396.948031455,Earth,False,21.1,True
3160737,(2003 SK84),0.15295193529999998,0.3420109247,63856.1421779324,48523646.68891851,Earth,False,21.2,True
2471984,471984 (2013 UE3),0.0732073989,0.1636967205,20783.4261135735,25117361.81207657,Earth,False,22.8,False
54235529,(2022 AU1),0.2707415909,0.6053966017,154581.8076981536,58298975.99483182,Earth,False,19.96,False
3516632,(2010 GR75),0.3195618867,0.7145621017,76744.7714542748,53147174.81265614,Earth,False,19.6,False
2470310,470310 (2007 LB15),0.3503926411,0.7835017643000001,66458.8250610851,44919181.69406616,Earth,False,19.4,True
3760681,(2016 TA20),0.0366906138,0.0820427065,24237.410741313503,9199375.097887602,Earth,False,24.3,False
3255980,(2004 TP1),0.1925550782,0.4305662442,86387.2881677845,66631615.86032356,Earth,False,20.7,True
54016430,(2020 GB),0.019255507800000002,0.04305662440000001,35753.609403694,14056156.07093136,Earth,False,25.7,False
3837534,(2018 YT2),0.0242412481,0.054205078600000005,22431.1704972394,59275694.81830255,Earth,False,25.2,False
3738546,(2015 YK),0.0175612318,0.0392681082,11970.808555271798,3405105.6373648983,Earth,False,25.9,False
2017182,17182 (1999 VU),1.0012786976999999,2.2389272325,69283.0539121288,24978799.896624766,Earth,False,17.12,False
54016817,(2020 HR8),0.011080388200000001,0.0247765013,53890.46561242481,23376381.788527217,Earth,False,26.9,False
2481127,481127 (2005 UJ6),0.1332155667,0.29787906280000004,58041.6802749295,64186857.968083605,Earth,False,21.5,False
3799788,(2018 EF),0.0278326768,0.06223575730000001,28736.505991308703,11171691.72674689,Earth,False,24.9,False
3435023,(2008 UB95),0.0291443905,0.06516883820000001,26537.698872409,40276756.23275205,Earth,False,24.8,False
3515066,(2010 GT7),0.2424124811,0.5420507863,61447.57966143361,28577921.13588241,Earth,False,20.2,False
3605940,(2012 MZ6),0.1332155667,0.29787906280000004,61443.465116440304,17816736.60082408,Earth,False,21.5,True
2490354,490354 (2009 FF19),0.13949382289999998,0.3119176705,43943.5729699171,43680164.26340776,Earth,False,21.4,True
2002101,2101 Adonis (1936 CA),0.4972273129,1.1118340719,85236.6585000089,73513179.21545027,Earth,False,18.64,True
3825756,(2018 NY14),0.2424124811,0.5420507863,71687.46568256059,51038023.31591505,Earth,False,20.2,True
2504800,504800 (2010 CO1),0.11080388210000001,0.24776501260000003,78687.17184529299,54654664.20108499,Earth,False,21.9,True
54138311,(2021 GZ21),0.0257368254,0.0575492912,30777.013918135497,10997252.861157224,Earth,False,25.07,False
2417201,417201 (2005 XM4),0.30099201649999996,0.6730386097,62176.5122618322,39301656.73142514,Earth,False,19.73,False
2512234,512234 (2015 VO66),0.2111324448,0.47210649880000005,52355.509176490195,43805318.08080636,Earth,False,20.5,True
3590304,(2011 XL1),0.0954014502,0.2133241279,19031.0020178812,53451913.28837772,Earth,False,22.225,False
3836164,(2018 VQ6),0.014606796399999998,0.0326617897,28411.991893820497,4384028.067380299,Earth,False,26.3,False
3555102,(2011 AM16),0.09650614699999999,0.2157943048,48593.231074822004,29711117.16220403,Earth,False,22.2,False
3404768,(2008 EE5),0.3037770614,0.6792661593000001,82738.9414192655,21569208.53720834,Earth,False,19.71,True
2481817,481817 (2008 UL90),0.5041444339,1.1273012246,46868.40803965861,4004404.0993311335,Earth,False,18.61,True
3423022,(2008 ON13),0.2783267681,0.6223575734000001,123856.3695358224,38348613.19206168,Earth,False,19.9,True
2153460,153460 (2001 RN),0.3195618867,0.7145621017,92691.556088611,43138242.43386325,Earth,False,19.6,False
54016560,(2020 HN),0.0053034072,0.0118587791,21003.7644905298,11913844.111934593,Earth,False,28.5,False
2089958,89958 (2002 LY45),0.9650614695999999,2.1579430484,73525.4814699648,74154996.14467129,Earth,False,17.2,True
2378160,378160 (2006 WX1),0.3080030213,0.6887156928,46608.2254671462,56216376.13036405,Earth,False,19.68,True
3748545,(2016 FD15),0.1313877806,0.2937920088,36295.5957982812,72385779.9121139,Earth,False,21.53,False
3386134,(2007 SW2),0.1460679643,0.32661789739999997,38784.8588261915,44565766.01621889,Earth,False,21.3,False
2517681,517681 (2015 DE198),0.439091446,0.9818383215,89271.67702300311,66273059.74534671,Earth,False,18.91,True
3756912,(2016 PF1),0.050647145899999996,0.11325046109999999,31937.3253287165,21322365.40956292,Earth,False,23.6,False
3720747,(2015 KX156),0.1272198785,0.2844722965,59880.1520332984,60746879.76572023,Earth,False,21.6,False
3338368,(2006 QQ23),0.2658,0.5943468684000001,69528.3946266816,65465508.85611408,Earth,False,20.0,True
54226788,(2021 XY1),0.026825941699999998,0.0599846292,57114.91511042901,69421210.2319229,Earth,False,24.98,False
2612777,612777 (2004 LU3),0.5303407232999999,1.1858779086,48388.2540149812,24478034.565407,Earth,False,18.5,False
54236421,(2022 AO3),0.1474195145,0.3296400556,55189.0262021425,55988877.72768514,Earth,False,21.28,False
54224426,(2021 WF2),0.026094860299999998,0.0583498816,50986.8118658243,6683707.441272963,Earth,False,25.04,False
2162422,162422 (2000 EV70),0.2251930467,0.5035469604,58548.6712186445,57494368.98224376,Earth,False,20.36,True
3785932,(2017 TZ5),0.011602590800000001,0.0259441818,68170.3662137753,40373582.37700489,Earth,False,26.8,False
3774384,(2017 HU49),0.013321556699999999,0.0297879063,58332.5080996302,74399516.81026433,Earth,False,26.5,False
3644702,(2013 NV),0.2424124811,0.5420507863,96456.1371374765,71888795.68202019,Earth,False,20.2,True
3735470,(2015 WA2),0.160160338,0.35812940299999996,70495.1426654021,8104718.220519011,Earth,False,21.1,True
3125003,(2002 JE9),0.13949382289999998,0.3119176705,35605.4267756979,65464242.24086834,Earth,False,21.4,True
2417949,417949 (2007 TB23),0.48145419659999994,1.0765643117,80187.5688574331,46671751.78267418,Earth,False,18.71,True
3275513,(2005 GL1),0.0766575574,0.1714115092,27061.928924184504,50788144.81756775,Earth,False,22.7,False
3840756,(2019 GC),0.013321556699999999,0.0297879063,76506.1723730455,73421418.60467349,Earth,False,26.5,False
3695930,(2014 VL6),0.1407845434,0.3148038092,29616.630257961802,30402022.08930178,Earth,False,21.38,True
3297635,(2005 VA2),0.1572370824,0.3515928047,59355.2850035886,38389021.26720461,Earth,False,21.14,False
2496981,496981 (2002 RP28),0.1460679643,0.32661789739999997,23781.6983515339,16132142.931636196,Earth,False,21.3,False
2335746,335746 (2007 EJ26),0.5630603896999999,1.2590413069,63981.70221159,62610314.48709869,Earth,False,18.37,False
2152664,152664 (1998 FW4),0.3080030213,0.6887156928,85815.6605983908,26299527.19020419,Earth,False,19.68,True
3157028,(2003 MK4),0.1756123185,0.3926810818,51552.8223676099,68433147.5814875,Earth,False,20.9,True
2253841,253841 (2003 YG118),1.0105434154000001,2.2596437711000004,75005.956998905,26021055.54233103,Earth,False,17.1,True
3769393,(2017 CF32),0.0160160338,0.0358129403,31212.029849168197,24240399.57561453,Earth,False,26.1,False
3350633,(2006 TU7),0.11080388210000001,0.24776501260000003,36492.7000388209,36987967.62172549,Earth,False,21.9,True
3699954,(2014 XJ3),0.2550086879,0.5702167609000001,66529.6979122757,15916660.244835462,Earth,False,20.09,True
3776123,(2017 MW7),0.160160338,0.35812940299999996,42839.173433395095,24966861.19373005,Earth,False,21.1,False
3760536,(2016 TB18),0.0291443905,0.06516883820000001,20270.6799057309,22035551.5182174,Earth,False,24.8,False
2481817,481817 (2008 UL90),0.5041444339,1.1273012246,70343.1699929384,48628240.25377749,Earth,False,18.61,True
3323887,(2006 DN),0.033462237400000004,0.0748238376,17540.5100919927,3938087.842273318,Earth,False,24.5,False
3290632,(2005 RO33),0.2526707542,0.5649889821999999,20346.4705261868,25810465.12475333,Earth,False,20.11,False
3732114,(2015 UG51),0.0183888672,0.0411187571,23894.425610592203,5512558.195975759,Earth,False,25.8,False
3989220,(2020 BV9),0.0160160338,0.0358129403,22570.8182417472,33138360.786044493,Earth,False,26.1,False
3639467,(2013 LC1),0.04411182,0.09863702810000001,44663.31728011151,50209866.23263692,Earth,False,23.9,False
3512278,(2010 FN),0.0127219879,0.028447229700000003,15229.589533311699,17637390.192068852,Earth,False,26.6,False
2152828,152828 (1999 VT25),0.160160338,0.35812940299999996,34961.5187756577,36270622.43796862,Earth,False,21.1,True
2462238,462238 (2008 CN1),0.20162991940000002,0.4508582062,30776.940806847404,9778433.267238578,Earth,False,20.6,True
3550464,(2010 VT11),0.1332155667,0.29787906280000004,93967.8330387085,42206797.59561379,Earth,False,21.5,True
3552661,(2010 WZ8),0.185590173,0.4149922428,38571.4510261801,17069031.008063894,Earth,False,20.78,True
3836732,(2018 XU),0.040230458,0.08995803880000001,78646.9836520674,2050437.8333562482,Earth,False,24.1,False
3763951,(2016 WJ1),0.1460679643,0.32661789739999997,48016.1028994988,45133410.10744546,Earth,False,21.3,True
3836309,(2018 WV1),0.0023150212,0.0051765448,9885.6912732563,21775537.479941647,Earth,False,30.3,False
3170233,(2004 AD),0.0350392641,0.0783501764,65545.1442665953,59820110.83329442,Earth,False,24.4,False
3063058,(2000 WC1),0.09650614699999999,0.2157943048,49576.4177539435,15385888.722450968,Earth,False,22.2,True
2613726,613726 (2007 EF),0.1434019235,0.320656449,43597.3460820552,30273351.106301196,Earth,False,21.34,True
3746627,(2016 EL156),0.0608912622,0.1361570015,91385.8162495931,10837812.81265184,Earth,False,23.2,False
3728859,(2015 SZ16),0.0699125232,0.1563291544,38430.4711165787,40568193.63273662,Earth,False,22.9,False
2242708,242708 (2005 UK1),0.6288614556000001,1.4061769631,47677.647119420195,21105004.865579426,Earth,False,18.13,True
2613726,613726 (2007 EF),0.1434019235,0.320656449,95312.97895606491,62645311.71200223,Earth,False,21.34,True
2523661,523661 (2012 LF11),0.1838886721,0.41118757100000003,58731.297545650996,22488685.81513396,Earth,False,20.8,False
3447934,(2009 DR3),0.1332155667,0.29787906280000004,58815.831732118604,21720822.777058925,Earth,False,21.5,True
54157345,(2021 LL2),0.1266353563,0.283165265,116105.3363632766,47740278.13081371,Earth,False,21.61,True
3801934,(2018 EJ4),0.1414343753,0.31625687760000004,30806.149055815,71898983.56624335,Earth,False,21.37,True
2506859,506859 (2007 VW137),0.6061149227,1.3553141694,74191.71869254191,60044941.42723807,Earth,False,18.21,True
3757572,(2016 NL56),0.1756123185,0.3926810818,43929.8025042712,42160155.23867562,Earth,False,20.9,True
3736776,(2015 XW377),0.1160259082,0.2594418179,48242.141330108796,34247645.01402637,Earth,False,21.8,True
2523589,523589 (2001 HA4),0.7665755734999999,1.7141150923,120673.73974106919,44857749.43346917,Earth,False,17.7,True
3307228,(2005 XT77),0.15295193529999998,0.3420109247,35190.2737123768,10612025.34585232,Earth,False,21.2,True
2267494,267494 (2002 JB9),1.6617090174,3.7156943217,126874.1295825826,23640807.318391405,Earth,False,16.02,True
2194006,194006 (2001 SG10),0.21505769,0.4808836139,31156.0700197414,23947390.21617179,Earth,False,20.46,True
54073354,(2020 TR7),0.06676594129999999,0.1492931834,38038.8310104301,38271986.560044736,Earth,False,23.0,False
3125005,(2002 JQ9),0.3771854893,0.8434123941,46239.6534851372,46007684.87801209,Earth,False,19.24,True
2480883,480883 (2001 YE4),0.17480545320000002,0.3908768761,38952.4026433932,11881875.660466855,Earth,False,20.91,True
3582515,(2011 UU63),0.0366906138,0.0820427065,90253.27324878881,52208337.71533893,Earth,False,24.3,False
2292220,292220 (2006 SU49),0.3330849243,0.7448005329999999,22133.7384095805,72566774.15636697,Earth,False,19.51,True
2242643,242643 (2005 NZ6),0.8882904164000001,1.9862777548,138774.6211855745,38202265.66490274,Earth,False,17.38,True
2279816,279816 (2000 JE5),0.385971268,0.8630579925,120635.5198281059,40811225.70976444,Earth,False,19.19,True
54006018,(2020 CE3),0.033462237400000004,0.0748238376,59812.7935726188,10291730.262428373,Earth,False,24.5,False
3388312,(2007 TR24),0.2111324448,0.47210649880000005,57399.2749090336,48386977.24636136,Earth,False,20.5,True
2152671,152671 (1998 HL3),0.2390864572,0.5346135707,26522.6890098297,29690776.93821161,Earth,False,20.23,True
3623682,(2013 AF53),0.013321556699999999,0.0297879063,25378.7583804423,24452365.066893697,Earth,False,26.5,False
3384185,(2007 RT12),0.04411182,0.09863702810000001,15691.8989773423,22367182.858953785,Earth,False,23.9,False
54207058,(2021 TJ10),0.0042516252,0.0095069231,15586.4753374818,19296108.08224049,Earth,False,28.98,False
54226793,(2021 XD2),0.009216265500000001,0.0206081961,29015.068711111002,70279162.18441658,Earth,False,27.3,False
3843340,(2019 OM),0.0802703167,0.1794898848,30543.2896505813,8105743.384802547,Earth,False,22.6,False
3698474,(2014 WC201),0.0152951935,0.0342010925,41079.101600461,550501.985458795,Earth,False,26.2,False
2508774,508774 (1999 JE1),0.2982325052,0.6668681546,58979.6410777816,55655381.91877537,Earth,False,19.75,True
2012538,12538 (1998 OH),1.7400229507,3.8908096001,54891.1014141244,48647135.12298912,Earth,False,15.92,True
3608729,(2012 SZ2),0.023150212200000003,0.0517654482,38555.279521952005,3146678.338816872,Earth,False,25.3,False
3840693,(2019 FS),0.2914439045,0.6516883822,62764.253548075096,50112942.28129667,Earth,False,19.8,False
2141432,141432 (2002 CQ11),0.2658,0.5943468684000001,48008.0534724846,58133241.69074512,Earth,False,20.0,True
3592306,(2012 AN10),0.08405334019999999,0.1879489824,39442.9345933442,41381231.502564706,Earth,False,22.5,False
3879537,(2019 UR4),0.011080388200000001,0.0247765013,16323.7970989197,2814297.093877754,Earth,False,26.9,False
3448007,(2009 DP4),0.06676594129999999,0.1492931834,32793.080432703304,59557387.547673404,Earth,False,23.0,False
2361754,361754 (2007 YV29),0.4004561582,0.8954471917,49737.2841775231,13133187.118880792,Earth,False,19.11,True
2138175,138175 (2000 EE104),0.2231284644,0.4989304142,26750.0541897681,12289566.4029765,Earth,False,20.38,True
3388489,(2007 UJ),0.0242412481,0.054205078600000005,44219.4468959804,3230575.502114745,Earth,False,25.2,False
2154275,154275 (2002 SR41),0.2597496533,0.5808178820000001,62502.9831742493,66792848.45034642,Earth,False,20.05,True
54131390,(2021 EB4),0.0802703167,0.1794898848,148392.3872816975,70917344.02003472,Earth,False,22.6,False
3989083,(2020 BZ4),0.008027031700000001,0.017948988500000002,40336.655728037,17495489.40175652,Earth,False,27.6,False
3836913,(2018 XD5),0.0305179233,0.0682401509,52842.106948249406,63705977.57470069,Earth,False,24.7,False
3404494,(2008 DY22),0.038419789100000004,0.0859092601,38220.9171831486,59230480.10375737,Earth,False,24.2,False
3338368,(2006 QQ23),0.2658,0.5943468684000001,27479.185112044903,47093215.70187899,Earth,False,20.0,True
54245556,(2022 CR1),0.0614546821,0.1374168468,43524.4929546625,51134104.34309699,Earth,False,23.18,False
54186922,(2021 PH27),0.7665755734999999,1.7141150923,86416.022995025,58166010.98449033,Earth,False,17.7,False
2387668,387668 (2002 SZ),0.2210828104,0.49435619259999997,49535.2201084664,31214480.117785733,Earth,False,20.4,True
2490581,490581 (2009 WZ104),0.2707415909,0.6053966017,18824.7435041939,37761178.03566367,Earth,False,19.96,True
2001566,1566 Icarus (1949 MA),1.4274305148,3.1918316641000004,76768.6272477926,51882752.85123178,Earth,False,16.35,True
3550044,(2010 UA7),0.058150704000000004,0.130028927,15781.451702601298,26169629.60938812,Earth,False,23.3,False
3741151,(2016 CE),0.0053034072,0.0118587791,64448.3518411874,49247154.42229194,Earth,False,28.5,False
54229754,(2021 XJ5),0.1692602495,0.3784774237,26052.039882484703,59979515.93573738,Earth,False,20.98,True
3352551,(2006 UU17),0.0127219879,0.028447229700000003,33846.7831617298,883924.162296947,Earth,False,26.6,False
2374851,374851 (2006 VV2),1.1872849879,2.6548499416999998,93135.58742313471,64940821.1051078,Earth,False,16.75,True
2399774,399774 (2005 NB7),0.5158874663,1.1535594433,38669.5533153359,6316077.12341616,Earth,False,18.56,True
3702967,(2014 YU9),0.0291443905,0.06516883820000001,82347.7428094993,4964167.230939895,Earth,False,24.8,False
3753623,(2016 LB),0.0732073989,0.1636967205,59457.4136475242,40690443.06732831,Earth,False,22.8,False
3102762,(2002 AA29),0.040230458,0.08995803880000001,21004.9055780673,5850702.250063018,Earth,False,24.1,False
