Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
73.0,1.14818692615291,0.0858370715501502,0.120702061970257,1.12666455368909,0.214710570305157,0.537381046564081,-0.0499889896544254,0.186175354963768,0.111781471391753,0.0466093383364471,0.507646704803868,0.869540467922972,-0.322735839560665,0.26932177297861,-0.717472308854691,-0.313731636204242,-0.223905205000454,-0.227785834856473,0.179131854776518,-0.14839529911601,-0.0911116106366698,-0.0954748643000659,-0.166750151666601,-0.653433373361759,0.713020333696372,-0.288035257146426,0.0315073523443542,0.0003716178355576,19.77,0
78.0,-0.622478371733696,0.0148813952719626,1.05248873604011,-1.6445738274654,-0.538265319440916,-0.835528209228572,0.517233526424338,-1.10596237265051,-1.311740617305,0.577468382889176,0.894683099985133,-0.685602969193043,-1.86022591639258,0.510701454567437,-0.452340475323453,-1.14557493712976,-0.323949651601825,1.46241301916707,-0.986003311940636,-0.756577457579891,0.418818886286273,-0.762122340013356,-0.0989395244018776,0.502972746892087,-0.655251281123354,0.743419212113956,-0.0205680897640038,-0.11806022852343,104.94,0
81.0,1.11104797028704,0.215351844382971,0.374072563622289,1.1500006534852,-0.329767568535767,-0.898687821706977,0.30990664398233,-0.255277291166111,-0.110655138734984,-0.0575788321387636,-0.217961496706122,0.600591209357443,0.686379564975428,0.262161286299107,0.922676979028551,0.135235271944387,-0.490174913186185,-0.392752898979319,-0.315464926788021,0.031671787802255,-0.132555303999709,-0.493866878067896,-0.0107821837368997,0.380388564169084,0.456214180606351,-0.572346756048474,0.0109814630026346,0.039295013148069,68.74,0
83.0,-1.86498968243287,0.910873768593301,1.72486278713229,-1.74837114894121,0.578942616730539,-0.832531161092677,1.90144032810487,-1.91398632240301,2.11237512526886,3.01435477715588,2.02398783867183,-0.481574054647983,-1.39089738708096,-1.5997493546075,0.159606591790126,-0.0565840624762845,-1.59388183315229,-0.213254061650524,-0.448706157812056,0.274876811383353,-0.318597399376679,0.0733227127781932,-0.0616934013159464,0.547204476795596,-0.466798442117112,0.408029597981387,-2.37793292201233,-1.25554915594256,7.69,0
92.0,-0.238410956047651,0.509262765356428,1.95200070367158,0.779065947843994,-0.378940129678235,0.251136557509835,-0.0724120571147944,0.228754858539793,0.210899589494045,-0.373814133802278,-0.715860805290488,-0.046921901071111,-0.334018211683408,-0.245975394600895,0.628314055814284,-0.781586719542126,0.536186774872255,-0.283086494259136,0.681959757026682,0.0046060372239028,0.217448611754668,0.903776545439349,-0.121348659882854,0.141224739734299,-0.613853852033799,0.57592017928351,0.193591768719634,0.165131782369547,2.99,0
114.0,1.19406627067496,-0.072582233439266,0.635285625865597,0.768616205616507,-0.735584338368551,-0.673465652619131,-0.146299156816319,-0.0656526148582274,0.646047714089895,-0.211574201767403,-0.757756837775621,0.131821518800671,-0.69169842096146,0.014078326711936,-0.0533594779935561,-0.144321695374838,0.0476212048425158,-0.66211620861494,0.255441031169989,-0.120276616100092,-0.300560759090794,-0.770991059375473,0.0744436541064127,0.397712515627784,0.285947050957671,0.286760296788728,-0.0310334554934822,0.0170518802455184,23.88,0
123.0,-0.50572836193902,0.666300359810047,1.08099302025217,-0.447630349439539,1.03948959591621,0.184016650227627,0.882796990846624,-0.142339931387422,-0.608661013674489,0.0381701289096163,0.307121508472304,0.719950942327806,1.42291278143764,-0.175766659731947,0.0937922586622839,0.570996629224501,-1.31247269525749,0.610038293302826,0.737028122122571,0.435055444512493,-0.058791904639065,0.0220727996984791,-0.226241290144069,-0.986434607700741,-0.0659367342185941,0.25968490364616,0.150573486952413,-0.0425806995061491,40.0,0
124.0,-1.71093476786515,-1.36679871176469,2.21731067303236,0.404714451353583,-0.114375223536607,-0.0759422685769514,-0.259942733167312,0.320897251827713,-0.175355040650531,-0.478714107642556,0.759642224706189,0.475061325489797,0.122646385556586,-0.119537851345866,0.489590180714447,0.180992375129104,-0.198955207886957,0.916421410485684,1.50620907963224,0.986113858659931,0.390633615123216,0.481111488438127,0.405839184115545,0.0664328180877174,0.156732408587657,1.28620050575993,-0.0939745973335185,0.0988264787273966,230.0,0
132.0,-0.394815704179131,1.05441829737983,1.20636127062336,-0.289232389914903,0.610283923861161,0.0815293409925306,0.687720988346137,0.0653407179588557,-0.501623228883982,-0.387104735945791,-0.748656330999329,0.317262072042922,1.2094551611833,-0.0891142351404219,1.04581112477752,0.101501487445587,-0.479842164942754,-0.656485151546465,-0.0359223287804596,0.160782592150028,-0.243154472947704,-0.548387502149496,-0.10713764739307,-0.757096547015205,-0.119197083126964,0.149368195700887,0.287359727447207,0.111322399018758,3.87,0
135.0,1.10176244239434,-0.119018463304873,1.13915027454676,1.84496121166558,-0.817909155917367,0.247770075059204,-0.68418103732984,0.28309582080913,0.286762552995096,0.440946202096376,-0.826293741240075,-0.769377782472298,-1.54103256328002,0.0479042224605281,0.567886086354051,0.523959446513121,-0.044064668386419,-0.425632201949156,-1.10102995487559,-0.200597230770287,0.120200713714911,0.371304975691741,-0.0160471102676981,0.113901376012781,0.152014420158201,1.12604899046031,-0.0386951520355876,0.0123388268988393,22.37,0
140.0,1.17547797784407,0.167881282807954,0.509908524918345,0.452332377841821,-0.215763033012374,-0.192103788679566,-0.105403719620125,0.0685168493023459,-0.249733437436787,0.0531427317518959,1.73792686089307,1.25332507136832,0.419214818545098,0.422533743260073,0.56052905321648,0.197461932874899,-0.407984598758528,-0.520951033931573,-0.188320466586913,-0.101553775177371,-0.17614700306289,-0.500566172372577,0.151262949093433,0.0183469698916752,0.122002841950239,0.106306809485971,-0.0149368758024788,0.0057709265263556,1.29,0
160.0,-1.55148161076975,-1.05334603401611,0.762805728969769,1.33512906135323,-2.58552304030301,1.94225236432006,1.64668686478826,0.641265548922179,-0.649862121450218,-0.894433570939067,0.988291377703951,0.882422920364539,1.05786512951334,0.211819844348127,1.15137499380378,0.721920217427292,-0.580298939274122,1.21306948214694,-0.249192642099628,1.4333971939978,0.867609116975648,1.25420071585031,1.57231455458563,-0.356253923404806,-0.210821219309723,-0.229606724368542,-0.205431387098071,0.0392579421284044,700.0,0
164.0,-0.433211486483386,1.02083512456957,2.01973019800995,3.00326068044986,0.0313076564172956,0.18706304506808,0.85085648250519,-0.143932448705733,-0.918042963995583,0.886323094011312,-0.811858292363655,-0.338453439086714,-0.0645042814303195,-0.27518933725721,0.0552246849191285,-0.646152559108547,0.313931819047511,-0.295943212413621,1.17788259155347,0.471102988657685,-0.177297912686681,-0.180259506575557,0.0077603103114666,0.382658023499973,-0.187192964018491,0.100067113449304,0.204038587808105,-0.0181503025934482,65.26,0
205.0,1.18239888187218,0.0594886883256737,0.310672611689593,0.828817334970969,0.341209077754672,1.11259294696874,-0.29277795443855,0.287394090811614,0.268307130650127,-0.0875754273725536,0.151276896671448,1.31588268320967,0.930451889587228,-0.138173544724554,-0.521815311538462,0.0951495833798615,-0.626292731708047,-0.174092778625185,0.488467737374341,-0.061462540839839,-0.337817781006922,-0.77684049947131,-0.0564860598070945,-1.35698586973381,0.475789717162321,-0.546518635414247,0.0630347385255088,0.0080466958288912,12.99,0
221.0,-0.34287127670878,-0.199545805008564,1.97635257764019,-0.0034949338203726,-1.17036559948334,0.883500931520993,-0.151879286344012,0.16010571828598,0.137973355921257,-0.0601216564533602,-2.2010094627206,0.852035105958867,1.47889332236475,-1.6537270648466,-2.75014506475976,-1.81400187187592,-0.0215575918059248,1.10276714844442,-1.01830354502917,-0.572161856219075,-0.313443188919175,0.0862072980940773,0.109600350213274,-0.098950647152546,-0.943009393940135,-0.618657204843698,0.253306203230609,0.240271462698249,99.82,0
222.0,-0.443640309580642,0.981192772499014,1.23439717275952,0.0994971665273315,-0.0512697916333352,-0.927441220450293,0.862786135182302,-0.0971282818393486,-0.442318206927209,-0.556097694516491,-0.175863030301507,0.0229644119919055,0.336249776138598,-0.464505642356346,0.875372201989621,0.381508385937243,-0.0062875603211175,-0.144792086559184,-0.103985472425683,0.239100595518534,-0.230771957134882,-0.677441644989799,0.0997839212034743,0.334203965833555,-0.132779690201154,0.0696741996305524,0.229406500984605,0.102884057468573,49.99,0
230.0,-0.420269748024928,0.814760402388282,1.51324239348253,1.29278209731907,0.138053047228038,0.223342241818734,1.08808367990729,-0.150282357195864,-0.21638580106963,0.0361973935021618,-0.489127253201841,0.181306517540671,0.0835217812004538,-0.236308389988253,0.223610258665515,-1.30053565790737,0.506323814426139,-0.711513697492103,0.708409607871351,0.369869322603466,-0.043948198681755,0.313610073080167,-0.0335273541664132,0.0974872767277109,-0.0802818324838215,-0.255178709462788,0.244130618604885,-0.0133837677130229,79.18,0
241.0,1.18157196871777,0.241407903118498,0.0245369239675879,0.885832028186504,-0.121471370855092,-0.275551751171313,-0.142414302507451,0.0312825546559919,0.253328446702449,-0.62458834458852,1.13163183445497,1.12615168061899,0.452170473889005,-1.51746582298691,-0.98281116036637,0.366511660367034,0.726422221474717,0.558842441678996,0.39311606338256,-0.010393814942729,-0.143113930470516,-0.172135916785336,-0.156843587831265,-0.0452822622614999,0.583795268301563,0.412511399086111,0.0014538354604761,0.0308627906489987,12.31,0
258.0,1.13093276051983,0.178069338865416,0.533439523987043,1.47895526171719,-0.342933188941055,-0.379986284473154,0.0632529240380594,-0.0223912425446122,0.312977804453438,-0.118844723001472,-0.294393905001016,0.480791963567877,-0.484192621517628,0.145854431311508,-0.085468494186753,-0.804316603078626,0.399919770027646,-1.04799436654785,-0.490789192515749,-0.209400585651791,-0.0803641377398123,-0.022293001087705,-0.0234331634318012,0.400433910374477,0.607259256986986,-0.332017201254703,0.0374408128102486,0.0195266401331788,13.79,0
259.0,-1.56948528932408,-1.93213338318792,1.24920281590393,-4.43421127971251,1.24428213917527,0.402687981862756,-0.649554377969176,0.534755946210818,0.88618316271529,-1.27564936112657,1.52530374026844,1.28699548985765,-0.303788262405302,-0.149255372278823,0.514473637140459,-3.1330933841581,0.4715875700176,0.110395401276008,-2.32107725676917,-0.178910979630923,-0.0746586900912582,0.397404663870573,0.199030320324042,-1.38601263272172,-0.141955194120053,-0.984010664203952,0.274078667182672,-0.0197843399483216,55.45,0
260.0,1.45590577026253,-0.928378048473089,0.353459042816645,-1.37786655052322,-1.23313331779387,-0.600292233865782,-0.817625523237282,-0.185506986250968,-2.05366459112701,1.36286994081946,-0.0739967053346723,-0.324252191651714,1.27770491557496,-0.378084971530154,0.67845005682556,-0.763978915448859,0.770637035805175,-0.774297121912426,-0.517623063314901,-0.284835020442206,-0.306224122067827,-0.468313836428135,0.119444922851346,0.0525552360790258,0.255276476831544,-0.313338146459379,0.0443433524099694,0.022090896184937,26.5,0
267.0,0.992495951516809,-0.658003086815726,1.0286425519227,0.333157075647609,-1.23430992173486,-0.322445469378247,-0.445253088555845,-0.0219409018724982,1.06724368479154,-0.529322851284196,-0.655786827700328,1.01870017776806,0.822717544876633,-0.694579172193954,-0.378883778421469,-0.142589557158765,0.0989483601001332,-0.715780302069914,0.425629534532271,0.207353389700368,-0.155753771931322,-0.405975849476641,-0.0303861140715395,0.495300565719913,0.12324381053953,0.927555106539974,-0.0498383851680696,0.0359652838304058,122.36,0
269.0,1.32062602968289,-1.17433822036747,0.713431141611634,-2.17794077909609,-1.51123359449809,0.0593142791262829,-1.30806406409623,0.298795701425029,0.788813963845565,-0.200098695864908,0.835250931001048,0.506267908862634,-0.892307727953237,0.0839509156511072,0.871964931157615,-1.85635255892118,0.163267546430812,1.67042300541953,0.061359194095344,-0.577242628722532,-0.354221196706363,-0.36528003704149,0.0648219747250724,-0.32200345874041,0.152701401907953,-0.0031306623925279,0.075102939895494,0.0109411353399647,2.6,0
273.0,-0.792970439917819,0.273688002643679,2.61204028533438,1.21349505112528,-0.225014754443299,-0.594575429029463,-0.250743985238572,0.162628107419906,0.0386325929396734,-0.401649703354512,-0.485772083429305,0.156502666465383,-0.0094386556297899,-0.224336144196101,0.761460832168749,-0.226818139947452,0.0027736520254053,0.218880553408141,0.37709526470531,0.145012027642598,0.136199841979438,0.38114011049232,-0.0206891427655233,0.706052983012079,-0.234171822014725,-0.377185425371113,0.164555212295336,0.155041966639517,6.51,0
284.0,-0.942623062836132,0.657317958481619,1.19154438444274,1.32649709537444,0.976744980417237,-0.832970031959888,0.238932867962981,0.163401502866342,-0.584980704195827,-0.78963933406533,-0.144501037430694,-1.44516103856932,-2.11588511176142,-0.617131929386945,1.96683731648052,-0.203704313588247,1.50069170194145,0.586786086504707,0.271466390269338,0.115262873126789,0.0621654394810816,-0.0160764862302391,-0.236314329098232,-0.0828019702798573,0.357494184001844,-0.110529973085748,0.0807957182211791,0.113264047958142,1.0,0
285.0,-0.931805001457903,1.52773726003966,0.818889180953467,0.0569902150162154,-0.319929644170087,-1.05473646755652,0.358789744957514,0.35407266962061,-0.392589551415122,-0.432677089907912,-0.311277877412686,0.16612034436466,0.321497602044543,-0.210513992905578,0.85717693466675,0.479781685444804,0.159892511982786,-0.133632195778885,-0.127680212499146,0.143479693628748,-0.249969035646293,-0.713790731887195,0.0446335043025333,0.334422677305381,-0.0814127929621052,0.0782150652734625,0.231701026865282,0.0909196779401412,8.99,0
292.0,1.25218924681481,-0.126779100238363,0.28028513549035,0.579415530069675,-0.374124541261067,-0.215216606020618,-0.193078227262138,0.0110756673804339,0.770448145820932,-0.197201332409265,-1.57776443065093,-0.377882317029664,-0.989381800395616,0.0525916168449792,0.0553251791978785,0.118796031473447,-0.229318028248964,-0.336749758579031,0.572051216243511,-0.12225480319481,-0.36029591383568,-0.959572559237054,-0.0238373975597968,-0.462200767130463,0.38173237566723,0.340517502170815,-0.0349292308642983,0.0075248823475227,23.88,0
293.0,1.12331106455199,-0.170142077528089,0.898773080361793,1.57244548824479,-0.727420684941568,0.22664122573773,-0.522651385084538,0.28540675846094,1.17396543845891,-0.194914858893886,-1.19210081032446,-0.395355037116502,-2.21383434078297,0.0053511535689778,-0.485688847230033,-0.727260383946188,0.554140337557998,-0.645275881778904,-0.241630845378786,-0.334909443020402,-0.109955073022568,-0.0321971995477371,-0.0442573239003962,0.0423501364620287,0.547189708027633,-0.250555676021744,0.0607408327913708,0.0176998724649731,5.0,0
294.0,-1.09747696412833,1.24623595908096,0.464854601298342,-0.178196024885461,0.249498839755712,-0.725057558688016,1.19775977321208,-0.358584593369482,-0.153111964992736,0.383806838328703,-0.822650574332188,-0.0728478276134648,0.450498421873744,0.0016201441417926,0.581122293477957,-0.0185602098491146,-0.542761272391087,-0.238505687174197,0.195417865448928,0.0315871727659011,-0.0501482119571836,0.114627852016765,-0.188973746762754,-0.0667265649679921,-0.160963845865116,0.275263069802887,0.117646717746341,0.272015238109567,73.0,0
309.0,1.03138076172948,-0.0894440680587106,0.421362450934389,0.62087459530093,0.330241871781021,1.35198828832651,-0.287900709923664,0.412093580072174,0.313047407056012,-0.414255784142138,0.440656267739833,1.31351863679632,0.767262484553741,-0.12208516489981,0.783837863020468,-1.58734593435278,1.18423078818161,-2.76226608952941,-1.33886885715948,-0.184405762345471,-0.0980083288113571,0.0770844026781696,0.122697563713085,-0.898893584915526,0.166942752380862,0.393915678260465,0.0533200485896482,0.0013983648668763,14.6,0
311.0,1.18223808718654,-0.147518459824738,1.24851832551611,0.862034219278053,-1.07672805984401,-0.299690185548421,-0.614840318281917,0.0645751263569322,0.907341201335719,-0.2445537725264,-0.705757309038719,0.523097925397041,0.199032720790255,-0.437901946850688,0.182824280017807,0.155471835981987,-0.183113545851287,-0.254955281495645,-0.0415024533344645,-0.0912730647190754,-0.0901943508465249,-0.0573455252335203,0.0301209758512899,0.438310381263271,0.259808055989549,0.315895535071723,0.0179620006119209,0.0276111653901398,8.58,0
313.0,-1.03835622793209,0.756121842358947,0.719941776227009,0.988401807344711,-0.237289725013142,-0.378861992097998,0.413667984251441,0.436786746084869,-0.4481784910122,-0.346581607896143,-0.786498012686011,-0.999026788986425,-1.96801526773852,1.04990167216501,1.48907579333964,-0.372646823742577,0.350349837603427,-0.035845283908085,0.110459559053236,-0.344187258233429,0.18954965330953,0.477872318875632,0.298491950666821,0.0293679056113061,-0.300419940401496,-0.294100311014774,-0.0099046386429514,0.0388605588292677,68.0,0
322.0,1.18709001147505,0.0089797956063359,1.09449131156146,1.22103423960961,-0.676504310843972,0.0954726445769815,-0.517634028754926,0.0781687934198244,0.811484381029963,-0.223390860401407,-1.10625504927165,0.720445311169765,0.875853067554617,-0.539473636020609,0.131132634553438,0.187283279635201,-0.471786352173001,0.0066922241678504,-0.0292665468586621,-0.0687621309146041,-0.0859879942767183,-0.0024471930149628,-0.0760435201621499,-0.0962043255616036,0.506423284405987,-0.380323132489191,0.0767335111825634,0.0348895691565997,9.99,0
331.0,1.22016350030541,0.3304213293144,0.518020385264016,0.823178967811669,-0.680718692182163,-1.39144326426578,0.0584312850825384,-0.205429664706113,0.0820939207600555,-0.266360339799089,0.312675843410562,0.108577574551471,-0.4349271173963,-0.142860340679293,1.11722359897718,0.349959636525375,0.220439327165935,-0.403224418891368,-0.394698311489129,-0.136174819508135,-0.259713108192364,-0.778004929220597,0.202685199678633,0.862149060493323,0.126258565476683,0.0634379036988332,-0.0259168954895351,0.0348403440639627,0.89,0
335.0,1.29594629775233,1.01183545854154,-3.19185975359909,0.471478145251367,3.35024060575223,2.43278325720317,0.18955255640391,0.621734429584058,-0.556701824524374,-1.48736111964607,1.02167595756098,-0.735201051751715,-0.334080910007948,-3.20682697284052,1.27636948619182,1.37010910580468,2.21586305834127,1.79811760088253,-0.465228137232598,0.0859678660572236,-0.263248493553201,-0.825371871963817,-0.245257609198164,0.674749271122735,1.01084119118703,-0.279060785961757,0.0405420265183106,0.0905735027926394,4.8,0
339.0,1.20278275953826,-1.46484233362506,0.703284108076113,-1.46252024017167,-1.46298215271897,0.495418813268069,-1.36870900370889,0.236518932417916,-1.93847127209994,1.45474631051463,1.71115605795741,0.18852319063738,0.905905805074205,-0.309828800989634,0.609004727025214,-0.553641586133528,0.664514348045975,-0.139599151240461,-0.907046966221195,-0.170801343617235,0.104263701389713,0.575824820653384,-0.0335038720810668,-0.278811120763614,0.145526145261959,-0.0718954693878585,0.0679362582232818,0.0261318181713721,98.0,0
353.0,0.150998913806338,-3.00211987419831,0.82430140640899,0.231721086027853,-2.62141526328587,0.128843083189467,-0.755233268800306,0.0959555802805319,0.638218705992502,0.0964622967819154,-1.22141951665696,-0.993401341119407,-1.33191143183896,-0.753668679797075,-0.565549541628519,0.934498499034863,0.805874339477824,-0.950142236402365,0.640846633873548,1.18005022508959,0.521718970227453,0.320296979070999,-0.591253399043825,0.447557232684461,0.164080410056999,-0.13189690197906,-0.0475469262201371,0.130266352106232,611.76,0
356.0,1.02139247472103,0.155450971619841,-0.312290950683655,0.961407335567952,0.548611311634237,0.121816269636434,0.525318014695693,-0.0538912610804885,-0.686867335338448,0.113058507536762,1.15862283590572,1.30647533496136,0.910990895080831,0.581981857523677,0.186329578125173,0.0220289146655635,-0.608528360730842,-0.502009344419022,0.0024918380838812,0.114202252037168,-0.224761709617042,-0.850712082949529,-0.0778454104313453,-0.679774834705032,0.484478365208038,-0.605930142574925,-0.0054536046372517,0.0193924327922309,105.87,0
365.0,-1.20943716011249,0.949446219081882,-0.429811066470978,-2.64009352094142,2.60138680803508,3.05696553572267,0.473494762269552,0.280729185601077,0.853043392864496,1.02389272369477,0.0253545544381803,-0.386034223934218,-0.161597449654263,-0.558824188126343,0.714131153910289,0.553552719001945,-1.39350759674469,-0.123716654717597,-0.369462645173232,0.410370345234859,-0.214919578859189,-0.44981540490313,-0.0886771291452766,1.0304391755988,-0.0489673719234628,0.671978938420073,-0.612153238068252,-0.224000086236693,0.68,0
365.0,-0.456585658702141,0.541707557441951,1.33129724259932,0.559447257178546,0.18404479048022,0.612792452974651,0.632758584309442,0.152252961755782,-0.20219626758349,-0.510698499529772,-1.36392912418313,-0.431828043630946,-0.477288803630706,0.0055669306857665,0.518554013750091,-0.784473070825561,0.425146452428223,-0.490890387890865,1.31923691323076,0.194231807957941,-0.13446500624064,-0.316126145844783,-0.0721486231967396,-0.749724896898029,-0.0396436438348124,0.472098135126247,0.0756122354536878,0.099984823409629,74.22,0
393.0,-2.59549971893285,1.31159181560757,1.32308130712122,-1.1278489024485,0.307467369283372,-0.518201824511376,-2.09881663231913,-4.38246895752246,1.72453455583367,0.198679921779162,0.381591794293992,0.780889731957347,-0.247810881747048,0.0469023001974929,2.50139470225836,-1.43212684226367,0.732979440811641,-0.183239271138246,1.07563087678484,-1.14867430422767,3.98038383296976,-0.835844602449599,-1.78632894189546,0.485594402321421,-0.535158060477884,-0.684143186059059,-0.42254203234575,0.0470780379929637,64.04,0
402.0,-0.160626023844866,-0.0644592715749079,2.53107242920104,-1.32826789668652,-0.970429962152532,0.185030499749121,-0.380184273955408,0.078119056922537,1.77595623371714,-1.24231480332541,-0.364953829901919,0.435456870671237,0.0395015202936356,-0.760588288546284,1.70160412646751,-1.23341666950173,0.497776404087423,0.194699717703905,1.43068504978307,0.130322208087451,0.262123747446068,1.34069624745507,-0.25386003202542,0.178600525071912,-0.491121059669452,0.24497199815904,0.0748290902309209,-0.0699236364318091,0.01,0
403.0,1.13154130503628,-0.174361326933011,0.992621499569349,0.600032005318704,-1.02193420532219,-0.644778975272613,-0.428619436868548,-0.032070612607315,0.516317802598357,-0.118985161287334,-0.366030394703643,0.116521247694258,0.0519083537903152,0.0143908407311333,1.42491667851833,0.672573972704233,-0.563922580691629,0.0316975656460402,-0.385113763680896,0.0066188512917274,0.0220683458725804,-0.0311494841173491,0.0228454809156195,0.41459099518237,0.129934943366392,0.387227990992455,-0.016423479187404,0.034254726765817,52.4,0
406.0,-2.3122265423263,1.95199201064158,-1.60985073229769,3.9979055875468,-0.522187864667764,-1.42654531920595,-2.53738730624579,1.39165724829804,-2.77008927719433,-2.77227214465915,3.20203320709635,-2.89990738849473,-0.595221881324605,-4.28925378244217,0.389724120274487,-1.14074717980657,-2.83005567450437,-0.0168224681808257,0.416955705037907,0.126910559061474,0.517232370861764,-0.0350493686052974,-0.465211076182388,0.320198198514526,0.0445191674731724,0.177839798284401,0.261145002567677,-0.143275874698919,0.0,1
