CustomerId,Exited
15735522,0
15776433,0
15688337,0
15678727,1
15583736,0
15778025,0
15660403,0
15813974,1
15568162,0
15615352,0
15805690,1
15653753,0
15743759,0
15661723,1
15745605,1
15600739,0
15664639,0
15698902,1
15672516,0
15585835,0
15631070,1
15809585,0
15761024,0
15779809,0
15679738,1
15792250,0
15721740,0
15733303,0
15709004,0
15676715,0
15574858,0
15680430,0
15806455,0
15642785,0
15711759,0
15637178,0
15692463,0
15602845,0
15759805,0
15790282,0
15679801,0
15640667,0
15787229,0
15651022,1
15807045,0
15568088,0
15693088,0
15727317,1
15589428,0
15810723,1
15767794,0
15576368,0
15694628,0
15757473,0
15694321,0
15689147,0
15719541,0
15568326,0
15785358,1
15787470,1
15650018,0
15773338,0
15662758,0
15801072,0
15767129,0
15743149,0
15685290,1
15591985,1
15670668,0
15715079,0
15602551,0
15666181,0
15592116,0
15624667,0
15700460,1
15757661,0
15646276,0
15708289,0
15583456,1
15575694,0
15672945,0
15654611,0
15571843,0
15643752,0
15568032,0
15617134,0
15620276,0
15760521,0
15599403,0
15761720,0
15629323,1
15760177,0
15607713,0
15777892,0
15604073,0
15799631,0
15673539,0
15753719,0
15799815,0
15792102,0
15809057,0
15705512,0
15725511,0
15701200,0
15643630,1
15648881,1
15711181,0
15648967,1
15579040,0
15727915,0
15694510,0
15753549,1
15747795,0
15587233,1
15698522,0
15657214,0
15727197,1
15812365,0
15615012,0
15697214,0
15656141,0
15662091,0
15668444,0
15580146,0
15602124,0
15756321,1
15804072,0
15746664,0
15763414,0
15720511,1
15781574,0
15719809,0
15762799,0
15811588,1
15672704,0
15800554,0
15733602,0
15658339,0
15571586,1
15780088,0
15614934,0
15806256,1
15581968,0
15673693,0
15800287,1
15672091,0
15776985,0
15588839,0
15624519,1
15655007,0
15739042,0
15718667,0
15661903,1
15628059,0
15743871,1
15800068,0
15810775,0
15615004,0
15701962,0
15772503,0
15693468,0
15656009,0
15587735,0
15691840,0
15653110,0
15783691,0
15716605,0
15660524,0
15735784,0
15727251,0
15643575,0
15595657,0
15666012,0
15705001,0
15814004,0
15782390,0
15649523,0
15723250,0
15586848,0
15590349,1
15592583,1
15636658,0
15695299,0
15721007,1
15803352,0
15726313,0
15752342,1
15616811,0
15614923,0
15687385,0
15671097,0
15752650,0
15752467,0
15656333,0
15763415,0
15614878,0
15584545,0
15728505,0
15772381,0
15799785,0
15715297,0
15630913,0
15644849,0
15571059,1
15682070,0
15620103,0
15711618,1
15678034,1
15675337,1
15787196,0
15769216,1
15725068,0
15753888,1
15683183,0
15574213,1
15636024,0
15686219,0
15746737,0
15566660,0
15655175,1
15800793,0
15709476,0
15635364,1
15809515,0
15813303,0
15730150,0
15752139,0
15665376,0
15633834,0
15616029,0
15631240,1
15650864,0
15770525,0
15653780,0
15731989,0
15758769,0
15621195,0
15733444,0
15582519,1
15590241,1
15810910,0
15598695,0
15682995,0
15775238,0
15683363,0
15728362,0
15578980,0
15669957,0
15687738,0
15697497,0
15694518,0
15723886,0
15731026,0
15610433,0
15722473,0
15663921,0
15682528,0
15704442,1
15655192,0
15715715,0
15595640,0
15766427,1
15658768,1
15763874,0
15582892,1
15749381,0
15608653,1
15788775,0
15693637,0
15606552,0
15678460,0
15805955,0
15681550,0
15731751,0
15598840,0
15587507,1
15663164,1
15781875,0
15804602,0
15797389,0
15575581,0
15642833,0
15615029,0
15693203,0
15745012,0
15595766,0
15586183,0
15801788,0
15668472,0
15717935,0
15674950,0
15635078,0
15793949,1
15574305,0
15704231,0
15814553,0
15656865,0
15799128,0
15603665,0
15645571,0
15632051,1
15785183,0
15727539,0
15778089,0
15793046,0
15640922,0
15672246,0
15782806,0
15738546,0
15598162,0
15696703,0
15788131,1
15671987,0
15660688,0
15566111,0
15599024,0
15637138,0
15707242,0
15624729,0
15700511,0
15802478,0
15585067,1
15627385,0
15664759,0
15735246,1
15747591,0
15777994,0
15719649,0
15781347,0
15623314,0
15645956,0
15645904,0
15622507,0
15672912,1
15653849,1
15628583,0
15658435,0
15788723,1
15795990,1
15646310,0
15692819,0
15703541,1
15811389,0
15813022,0
15778884,0
15627395,0
15620579,0
15808831,0
15639552,0
15797276,1
15626474,0
15679668,0
15715745,0
15572051,0
15776467,0
15659364,0
15633930,1
15802585,0
15577515,1
15705620,0
15813412,1
15793693,0
15755242,0
15694409,0
15761374,0
15588248,1
15668248,1
15570087,1
15753161,0
15611191,0
15734714,0
15775572,0
15774393,0
15733661,0
15694188,0
15686974,1
15768233,1
15567442,0
15659194,0
15641629,0
15592389,0
15730673,0
15618203,0
15685372,1
15808228,0
15770554,0
15579207,0
15579166,0
15663489,0
15583278,0
15761241,0
15739592,1
15614302,0
15667751,0
15658982,1
15814757,0
15619608,1
15721507,1
15811290,0
15710450,0
15787602,0
15790489,0
15705885,0
15760456,1
15627840,1
15689781,1
15622289,0
15640409,1
15752816,0
15749671,0
15753955,0
15694556,1
15812706,0
15715003,0
15711455,1
15739189,0
15714087,0
15620341,0
15629793,0
15757933,0
15614420,0
15576683,1
15705521,0
15686936,1
15791373,1
15592197,0
15743760,0
15583138,0
15699637,0
15585985,1
15707567,1
15694852,0
15680278,1
15775826,0
15759038,0
15638788,0
15567725,0
15573242,0
15689096,0
15667871,0
15737705,0
15581286,0
15656522,0
15767921,0
15691446,0
15634968,1
15635240,0
15672692,0
15719940,1
15631693,0
15803965,0
15733777,1
15812009,0
15711457,0
15773469,0
15656471,0
15726358,0
15759067,1
15717426,0
15756196,0
15722991,1
15705301,0
15754820,0
15649616,1
15761497,1
15800746,1
15682860,0
15786617,0
15624343,0
15677243,0
15635388,0
15572767,0
15692258,0
15713774,1
15579969,0
15585451,0
15748432,0
15591286,1
15695339,1
15754747,0
15602934,0
15579131,0
15749964,0
15810995,0
15642870,0
15628303,0
15664668,1
15747808,0
15812918,0
15720713,0
15614049,0
15802390,0
15591360,0
15786433,0
15716347,0
15582841,0
15651315,0
15605918,0
15706815,1
15787071,0
15707138,0
15565701,0
15648735,0
15675791,0
15576000,0
15680517,1
15735339,0
15609653,1
15729668,0
15636626,0
15642468,0
15662641,0
15700657,0
15633213,1
15607170,0
15756850,0
15646490,0
15709354,0
15697000,0
15779496,0
15611338,0
15698664,0
15600462,0
15791102,1
15800811,0
15765812,0
15575605,0
15795458,0
15566740,0
15629519,0
15764866,1
15795298,0
15697391,0
15692926,0
15580701,1
15568834,0
15717307,0
15798975,1
15621004,1
15664504,0
15726494,1
15815043,0
15806822,0
15671172,0
15651075,0
15600912,0
15608226,0
15692259,0
15627517,0
15708916,0
15810075,1
15706799,1
15799600,0
15808582,0
15710543,1
15670528,1
15725945,1
15773868,1
15591995,0
15790455,1
15606076,0
15682467,0
15756272,1
15668679,0
15756070,0
15614936,0
15633840,0
15771977,0
15669326,0
15670615,0
15803633,0
15697100,1
15682084,0
15808930,0
15739160,0
15601184,0
15612095,1
15778838,0
15757811,1
15790267,0
15616431,0
15781307,0
15585256,0
15684951,1
15811490,0
15668894,0
15664754,1
15797787,0
15794360,1
15634891,1
15721487,0
15621140,0
15669411,1
15719958,0
15812262,1
15598275,0
15574554,0
15754113,0
15806318,1
15734765,0
15676966,0
15600027,0
15660602,0
15571281,0
15637110,0
15677764,0
15578799,1
15806307,0
15798200,0
15714874,0
15670943,0
15601274,0
15806918,0
15634501,0
15699257,0
15812920,0
15795737,0
15611794,0
15735799,0
15636548,0
15720463,0
15660155,0
15720745,0
15717046,0
15579777,0
15692929,1
15679394,0
15599860,1
15568487,0
15689328,1
15747534,1
15709474,1
15804814,0
15789109,1
15670103,0
15587676,0
15761775,0
15711521,0
15577700,0
15794178,0
15711921,0
15583480,0
15609356,0
15637461,0
15806249,0
15636624,1
15701074,0
15693199,1
15569682,1
15737385,0
15682355,1
15803406,0
15718780,0
15686909,0
15734674,0
15659495,0
15747000,0
15811985,0
15679770,1
15622171,0
15766686,0
15775295,1
15725639,0
15798615,0
15627999,0
15788448,0
15701176,0
15672299,0
15655229,0
15794323,0
15756625,1
15666055,1
15623644,0
15644005,0
15591107,1
15667971,0
15737521,0
15617320,0
15605968,0
15664498,0
15609083,1
15689594,0
15677324,0
15772030,0
15785899,0
15637414,0
15590011,0
15626040,0
15690231,0
15603749,1
15675252,0
15707479,0
15578648,0
15666884,0
15659366,1
15629475,0
15714634,0
15651713,0
15744770,0
15780561,0
15754929,0
15762418,1
15713599,0
15614220,0
15591986,1
15771409,1
15802909,0
15719294,0
15741745,0
15783349,0
15662955,0
15804052,0
15687884,0
15752463,0
15748947,0
15641416,1
15585106,0
15750602,0
15660833,0
15652192,0
15596552,1
15759140,0
15810732,0
15691817,1
15638272,0
15657637,0
15812338,0
15637427,0
15620505,0
15632446,0
15705953,1
15618446,0
15602500,0
15598883,0
15742238,0
15610165,0
15716609,1
15741195,0
15590268,0
15812272,1
15699492,0
15813144,0
15700826,0
15750243,0
15784148,0
15767598,0
15814092,1
15723053,0
15714789,0
15754999,0
15761047,0
15787772,0
15724838,0
15579287,0
15597949,1
15603082,0
15631189,1
15672185,0
15628279,0
15605293,0
15729019,0
15733883,0
15707199,0
15651460,0
15695034,0
15726855,1
15602456,0
15764293,0
15640454,1
15603830,0
15617866,0
15722090,0
15571756,0
15742204,0
15697028,0
15739857,0
15712877,0
15620398,0
15734999,0
15599552,0
15757648,0
15581332,0
15774262,0
15637646,0
15708713,0
15815660,0
15595282,0
15706217,0
15621768,0
15633141,0
15762045,0
15715707,0
15607990,0
15742358,0
15714397,0
15775627,0
15732610,0
15744614,0
15607278,0
15587240,0
15716328,0
15591747,0
15669282,0
15697574,0
15733297,0
15719827,0
15577598,0
15635244,0
15723013,0
15569438,0
15789097,1
15732643,1
15652084,0
15761976,0
15620204,1
15617136,0
15789560,1
15616700,0
15724181,0
15713826,1
15733119,0
15787318,1
15800326,0
15599251,0
15668971,0
15784099,0
15757911,0
15602929,0
15799031,0
15622750,0
15772996,0
15792720,0
15709441,0
15761717,0
15613326,0
15756471,0
15706005,1
15656263,0
15757897,0
15628715,0
15627212,0
15627365,0
15752344,0
15603088,0
15626742,0
15710315,1
15677105,1
15573456,1
15734161,0
15746553,1
15713160,0
15701439,1
15637993,0
15685309,1
15763381,0
15603436,0
15705458,0
15658258,0
15610343,1
15724764,0
15801630,0
15672437,0
15723064,0
15640407,0
15607884,0
15664150,0
15643966,0
15791513,1
15773421,0
15775203,0
15785819,0
15639357,1
15634628,0
15602572,0
15610140,0
15677550,0
15674991,0
15715920,0
15779390,0
15629677,1
15577683,0
15712409,0
15586821,0
15709412,0
15623791,0
15674328,1
15628420,0
15745433,0
15682585,0
15771059,0
15733768,0
15778481,0
15696812,0
15749472,0
15721835,0
15742632,0
15610936,0
15740175,0
15721377,0
15658475,1
15800517,0
15792453,0
15696564,0
15762455,0
15781495,0
15591279,0
15673908,0
15786539,0
15625461,0
15684316,1
15733904,0
15812351,0
15600700,0
15691952,0
15679587,0
15713267,0
15774155,0
15641474,0
15691874,0
15741652,0
15744327,1
15717984,1
15796334,1
15711398,0
15624528,0
15567335,0
15788686,0
15793726,0
15579130,1
15727467,0
15568120,0
15781903,0
15595324,1
15619892,0
15649211,0
15605113,0
15804211,0
15598485,0
15635775,0
15700476,0
15652981,0
15592461,0
15623202,1
15766896,0
15649793,0
15784958,1
15812324,0
15649078,0
15592877,0
15750549,0
15755649,0
15754112,0
15782802,0
15646190,1
15647111,0
15657771,0
15678385,0
15746805,0
15815097,0
15776233,1
15572801,0
15668283,1
15809279,0
15782688,1
15764351,0
15811036,0
15674526,0
15791131,0
15791111,0
15719793,0
15589589,0
15809800,0
15754261,0
15745375,0
15781598,1
15732628,0
15571244,0
15687310,0
15672115,0
15596011,0
15634146,0
15742820,0
15742824,0
15716186,0
15790846,0
15805260,1
15668747,0
15631848,0
15705676,0
15657085,0
15708534,1
15606435,0
15703205,0
15805303,1
15793688,1
15672499,0
15728352,0
15707674,1
15798424,1
15771636,0
15612043,0
15705860,1
15756901,0
15565878,0
15761132,0
15600997,0
15797822,0
15684934,0
15735782,0
15634141,0
15746986,0
15746338,0
15631882,0
15610900,1
15624347,0
15790442,0
15620750,0
15658946,0
15669516,0
15596671,1
15813911,0
15571995,0
15766374,0
15594786,0
15686060,1
15595391,0
15694444,1
15704770,0
15618750,0
15657778,0
15733114,0
15618936,1
15734659,0
15652030,1
15729040,0
15736287,0
15701281,0
15589017,1
15754940,1
15635939,0
15700223,0
15772329,1
15609618,1
15719212,0
15606601,0
15690209,0
